raw_string_protein_id	alias_count	matched_aliases	mapped_gene_id	mapping_status	mapping_method	evidence
229533.I1RPH3	14	FGRAMPH1_01T19125(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19125	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPH6	15	FGRAMPH1_01T19133(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19133	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPH7	15	FGRAMPH1_01T19135(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19135	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_DE_RecName_Full; UniProt_GN_Name
229533.I1RPH9	15	FGRAMPH1_01T19141(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19141	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_Full; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPI0	16	FGRAMPH1_01T19143(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19143	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPI2	15	FGRAMPH1_01T19149(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19149	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPI3	18	FGRAMPH1_01T19153(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19153	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_AC; KEGG_EC
229533.I1RPI4	24			unmapped		KEGG_EC; UniProt_DE_RecName_EC; KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC
229533.I1RPI5	16	FGRAMPH1_01T19157(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19157	mapped	alias_match	KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_GN_Name
229533.I1RPJ0	14	FGRAMPH1_01T19169(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19169	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPJ1	14	FGRAMPH1_01T19171(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19171	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPJ3	18	FGRAMPH1_01T19175(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19175	mapped	alias_match	KEGG_EC; KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC
229533.I1RPJ4	14	FGRAMPH1_01T19181(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19181	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPJ6	15	FGRAMPH1_01T19185(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19185	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPJ7	14	FGRAMPH1_01T19187(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19187	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPJ8	14	FGRAMPH1_01T19189(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19189	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPK0	18	FGRAMPH1_01T19191(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19191	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC
229533.I1RPK1	17	FGRAMPH1_01T19195(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19195	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; KEGG_EC; UniProt_GN_Name
229533.I1RPK2	15	FGRAMPH1_01T19201(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19201	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPK3	15	FGRAMPH1_01T19205(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19205	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPK4	17	FGRAMPH1_01T19207(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19207	mapped	alias_match	KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_GN_Name
229533.I1RPK5	15	FGRAMPH1_01T19209(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19209	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPK6	15	FGRAMPH1_01T19211(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19211	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_DE_RecName_Full; UniProt_GN_Name
229533.I1RPK8	15	FGRAMPH1_01T19215(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19215	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPK9	14	FGRAMPH1_01T19217(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19217	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPL0	18	FGRAMPH1_01T19219(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19219	mapped	alias_match	KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; KEGG_PRODUCT
229533.I1RPL1	14	FGRAMPH1_01T19221(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19221	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPL2	14	FGRAMPH1_01T19225(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19225	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPL3	14	FGRAMPH1_01T19227(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19227	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPL4	15	FGRAMPH1_01T19229(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19229	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPL5	15	FGRAMPH1_01T19231(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19231	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPL7	15	FGRAMPH1_01T19235(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19235	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPL8	14	FGRAMPH1_01T19237(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19237	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPL9	14	FGRAMPH1_01T19241(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19241	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_Full; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPM0	13	FGRAMPH1_01T19249(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19249	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1RPM2	13	FGRAMPH1_01T19255(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19255	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_Full; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPM3	14	FGRAMPH1_01T19257(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19257	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPM4	15	FGRAMPH1_01T19259(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19259	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPM5	14	FGRAMPH1_01T19263(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19263	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPM6	16	FGRAMPH1_01T19265(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19265	mapped	alias_match	KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_DE_RecName_Full
229533.I1RPM7	15	FGRAMPH1_01T19267(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19267	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPM8	13	FGRAMPH1_01T19269(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19269	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT; KEGG_PRODUCT
229533.I1RPN1	18	FGRAMPH1_01T19275(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19275	mapped	alias_match	KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; KEGG_EC
229533.I1RPN3	14	FGRAMPH1_01T19279(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19279	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPN4	17	FGRAMPH1_01T19281(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19281	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_AC; KEGG_EC
229533.I1RPN5	14	FGRAMPH1_01T19283(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19283	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPN6	15	FGRAMPH1_01T19287(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19287	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_DE_RecName_Full; UniProt_GN_Name
229533.I1RPN8	14	FGRAMPH1_01T19291(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19291	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPN9	14	FGRAMPH1_01T19293(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19293	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPP0	16	FGRAMPH1_01T19295(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19295	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; KEGG_PRODUCT; UniProt_GN_Name
229533.I1RPP1	14	FGRAMPH1_01T19297(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19297	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPP2	16	FGRAMPH1_01T19299(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19299	mapped	alias_match	UniProt_DE_RecName_EC; KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name
229533.I1RPP3	15	FGRAMPH1_01T19301(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19301	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPP4	15	FGRAMPH1_01T19303(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19303	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_Full; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPP5	14	FGRAMPH1_01T19307(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19307	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPP6	14	FGRAMPH1_01T19309(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19309	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPP7	15	FGRAMPH1_01T19311(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19311	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPP8	13	FGRAMPH1_01T19313(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19313	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPP9	15	FGRAMPH1_01T19315(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19315	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPQ1	15	FGRAMPH1_01T19319(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19319	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_Full; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPQ2	17	FGRAMPH1_01T19321(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19321	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; KEGG_PRODUCT; KEGG_EC
229533.I1RPQ6	15	FGRAMPH1_01T19329(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19329	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPQ7	15	FGRAMPH1_01T19335(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19335	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPQ9	17	FGRAMPH1_01T19339(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19339	mapped	alias_match	UniProt_DE_RecName_Full; KEGG_PRODUCT; KEGG_EC; UniProt_DE_RecName_EC; KEGG_GENEID
229533.I1RPR0	15	FGRAMPH1_01T19341(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19341	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPR1	17	FGRAMPH1_01T19343(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19343	mapped	alias_match	KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; KEGG_EC
229533.I1RPR3	15	FGRAMPH1_01T19351(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19351	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPR4	14	FGRAMPH1_01T19353(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19353	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPR7	16	FGRAMPH1_01T19359(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19359	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPR8	16	FGRAMPH1_01T19361(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19361	mapped	alias_match	UniProt_DE_RecName_EC; KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name
229533.I1RPR9	15	FGRAMPH1_01T19363(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19363	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_Full; KEGG_PRODUCT; UniProt_GN_Name
229533.I1RPS0	18	FGRAMPH1_01T19365(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19365	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_AC; KEGG_EC
229533.I1RPS1	15	FGRAMPH1_01T19367(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19367	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPS2	21	FGRAMPH1_01T19369(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19369	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID
229533.I1RPS3	14	FGRAMPH1_01T19371(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19371	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPS4	20	FGRAMPH1_01T19373(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19373	mapped	alias_match	KEGG_KEGGID; KEGG_EC; KEGG_EC; KEGG_GENEID; UniProt_DR_GeneID
229533.I1RPS5	15	FGRAMPH1_01T19375(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19375	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPS7	15	FGRAMPH1_01T19383(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19383	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPT0	18	FGRAMPH1_01T19389(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19389	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_AC; KEGG_PRODUCT
229533.I1RPT2	14	FGRAMPH1_01T19393(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19393	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPT3	14	FGRAMPH1_01T19395(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19395	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPT4	14	FGRAMPH1_01T19399(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19399	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPT5	14	FGRAMPH1_01T19397(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19397	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPT8	14	FGRAMPH1_01T19409(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19409	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPU0	15	FGRAMPH1_01T19413(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19413	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPU1	15	FGRAMPH1_01T19417(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19417	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_DE_RecName_Full; UniProt_GN_Name
229533.I1RPU2	15	FGRAMPH1_01T19415(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19415	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPU3	17	FGRAMPH1_01T19419(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19419	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPU4	16	FGRAMPH1_01T19421(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19421	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; KEGG_PRODUCT; UniProt_GN_Name
229533.I1RPU5	16	FGRAMPH1_01T19423(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19423	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPU6	15	FGRAMPH1_01T19425(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19425	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPU7	15	FGRAMPH1_01T19431(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19431	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPU8	20	FGRAMPH1_01T19433(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19433	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_DE_RecName_EC; KEGG_EC; KEGG_EC
229533.I1RPU9	14	FGRAMPH1_01T19435(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19435	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPV0	15	FGRAMPH1_01T19437(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19437	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPV1	15	FGRAMPH1_01T19439(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19439	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPV2	14	FGRAMPH1_01T19441(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19441	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPV3	14	FGRAMPH1_01T19443(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19443	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPV5	15	FGRAMPH1_01T19453(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19453	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPV8	17	FGRAMPH1_01T19465(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19465	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_DE_RecName_Full; KEGG_PRODUCT
229533.I1RPV9	14	FGRAMPH1_01T19467(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19467	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_GN_Name; UniProt_GN_ORFNames; KEGG_KEGGID_SHORT
229533.I1RPW0	15	FGRAMPH1_01T19469(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19469	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPW1	17	FGRAMPH1_01T19471(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19471	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; KEGG_EC; UniProt_DE_RecName_EC; KEGG_EC
229533.I1RPW2	27	FGRAMPH1_01T19475(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19475	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; KEGG_EC; UniProt_DE_RecName_EC; KEGG_GENEID
229533.I1RPW3	15	FGRAMPH1_01T19477(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19477	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
229533.I1RPW4	15	FGRAMPH1_01T19479(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G19479	mapped	alias_match	KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; UniProt_GN_Name; UniProt_GN_ORFNames
