species_key	focal_taxid	query_level_taxid	query_level_name	member_orthodb_organism_id	member_taxid	member_scientific_name
celegans	6239	2759	Eukaryota	7165_0	7165	Anopheles gambiae
celegans	6239	2759	Eukaryota	7167_0	7167	Anopheles albimanus
celegans	6239	2759	Eukaryota	7173_0	7173	Anopheles arabiensis
celegans	6239	2759	Eukaryota	7176_0	7176	Culex quinquefasciatus
celegans	6239	2759	Eukaryota	7176_1	7176	Culex quinquefasciatus
celegans	6239	2759	Eukaryota	7200_0	7200	Lutzomyia longipalpis
celegans	6239	2759	Eukaryota	7209_0	7209	Loa loa
celegans	6239	2759	Eukaryota	7213_0	7213	Ceratitis capitata
celegans	6239	2759	Eukaryota	7213_1	7213	Ceratitis capitata
celegans	6239	2759	Eukaryota	7217_0	7217	Drosophila ananassae
celegans	6239	2759	Eukaryota	7217_1	7217	Drosophila ananassae
celegans	6239	2759	Eukaryota	7220_0	7220	Drosophila erecta
celegans	6239	2759	Eukaryota	7220_1	7220	Drosophila erecta
celegans	6239	2759	Eukaryota	7222_0	7222	Drosophila grimshawi
celegans	6239	2759	Eukaryota	7222_1	7222	Drosophila grimshawi
celegans	6239	2759	Eukaryota	7224_0	7224	Drosophila hydei
celegans	6239	2759	Eukaryota	7224_1	7224	Drosophila hydei
celegans	6239	2759	Eukaryota	7225_0	7225	Scaptodrosophila lebanonensis
celegans	6239	2759	Eukaryota	7226_0	7226	Drosophila mauritiana
celegans	6239	2759	Eukaryota	7226_1	7226	Drosophila mauritiana
celegans	6239	2759	Eukaryota	7227_0	7227	Drosophila melanogaster
celegans	6239	2759	Eukaryota	7227_1	7227	Drosophila melanogaster
celegans	6239	2759	Eukaryota	7229_0	7229	Drosophila miranda
celegans	6239	2759	Eukaryota	7229_1	7229	Drosophila miranda
celegans	6239	2759	Eukaryota	7230_0	7230	Drosophila mojavensis
celegans	6239	2759	Eukaryota	7230_1	7230	Drosophila mojavensis
celegans	6239	2759	Eukaryota	7232_0	7232	Drosophila navojoa
celegans	6239	2759	Eukaryota	7232_1	7232	Drosophila navojoa
celegans	6239	2759	Eukaryota	7234_0	7234	Drosophila persimilis
celegans	6239	2759	Eukaryota	7234_1	7234	Drosophila persimilis
celegans	6239	2759	Eukaryota	7237_0	7237	Drosophila pseudoobscura
celegans	6239	2759	Eukaryota	7237_1	7237	Drosophila pseudoobscura
celegans	6239	2759	Eukaryota	7238_0	7238	Drosophila sechellia
celegans	6239	2759	Eukaryota	7238_1	7238	Drosophila sechellia
celegans	6239	2759	Eukaryota	7240_0	7240	Drosophila simulans
celegans	6239	2759	Eukaryota	7240_1	7240	Drosophila simulans
celegans	6239	2759	Eukaryota	7241_0	7241	Drosophila subobscura
celegans	6239	2759	Eukaryota	7241_1	7241	Drosophila subobscura
celegans	6239	2759	Eukaryota	7243_0	7243	Drosophila teissieri
celegans	6239	2759	Eukaryota	7243_1	7243	Drosophila teissieri
celegans	6239	2759	Eukaryota	7244_0	7244	Drosophila virilis
celegans	6239	2759	Eukaryota	7244_1	7244	Drosophila virilis
celegans	6239	2759	Eukaryota	7245_0	7245	Drosophila yakuba
celegans	6239	2759	Eukaryota	7245_1	7245	Drosophila yakuba
celegans	6239	2759	Eukaryota	7250_0	7250	Drosophila immigrans
celegans	6239	2759	Eukaryota	7260_0	7260	Drosophila willistoni
celegans	6239	2759	Eukaryota	7263_0	7263	Drosophila arizonae
celegans	6239	2759	Eukaryota	7263_1	7263	Drosophila arizonae
celegans	6239	2759	Eukaryota	7266_0	7266	Drosophila guanche
celegans	6239	2759	Eukaryota	7266_1	7266	Drosophila guanche
celegans	6239	2759	Eukaryota	7274_0	7274	Drosophila serrata
celegans	6239	2759	Eukaryota	7282_0	7282	Drosophila obscura
celegans	6239	2759	Eukaryota	7282_1	7282	Drosophila obscura
celegans	6239	2759	Eukaryota	7291_0	7291	Drosophila albomicans
celegans	6239	2759	Eukaryota	7291_1	7291	Drosophila albomicans
celegans	6239	2759	Eukaryota	7370_0	7370	Musca domestica
celegans	6239	2759	Eukaryota	7375_0	7375	Lucilia cuprina
celegans	6239	2759	Eukaryota	7375_1	7375	Lucilia cuprina
celegans	6239	2759	Eukaryota	7385_0	7385	Sarcophaga bullata
celegans	6239	2759	Eukaryota	7396_0	7396	Glossina fuscipes
celegans	6239	2759	Eukaryota	7425_0	7425	Nasonia vitripennis
celegans	6239	2759	Eukaryota	7445_0	7445	Vespa crabro
celegans	6239	2759	Eukaryota	7446_0	7446	Vespa mandarinia
celegans	6239	2759	Eukaryota	7454_0	7454	Vespula vulgaris
celegans	6239	2759	Eukaryota	7454_1	7454	Vespula vulgaris
celegans	6239	2759	Eukaryota	7460_0	7460	Apis mellifera
celegans	6239	2759	Eukaryota	7461_0	7461	Apis cerana
celegans	6239	2759	Eukaryota	7462_0	7462	Apis dorsata
celegans	6239	2759	Eukaryota	7462_1	7462	Apis dorsata
celegans	6239	2759	Eukaryota	7463_0	7463	Apis florea
celegans	6239	2759	Eukaryota	7463_1	7463	Apis florea
celegans	6239	2759	Eukaryota	7493_0	7493	Trichogramma pretiosum
celegans	6239	2759	Eukaryota	7493_1	7493	Trichogramma pretiosum
celegans	6239	2759	Eukaryota	7515_0	7515	Ctenocephalides felis
celegans	6239	2759	Eukaryota	7515_1	7515	Ctenocephalides felis
celegans	6239	2759	Eukaryota	7539_0	7539	Leptinotarsa decemlineata
celegans	6239	2759	Eukaryota	7539_1	7539	Leptinotarsa decemlineata
celegans	6239	2759	Eukaryota	7574_0	7574	Lingula anatina
celegans	6239	2759	Eukaryota	7574_1	7574	Lingula anatina
celegans	6239	2759	Eukaryota	7604_0	7604	Asterias rubens
celegans	6239	2759	Eukaryota	7604_1	7604	Asterias rubens
celegans	6239	2759	Eukaryota	7653_0	7653	Lytechinus pictus
celegans	6239	2759	Eukaryota	7654_0	7654	Lytechinus variegatus
celegans	6239	2759	Eukaryota	7668_0	7668	Strongylocentrotus purpuratus
celegans	6239	2759	Eukaryota	7719_0	7719	Ciona intestinalis
celegans	6239	2759	Eukaryota	7725_0	7725	Styela clava
celegans	6239	2759	Eukaryota	7739_0	7739	Branchiostoma floridae
celegans	6239	2759	Eukaryota	7740_0	7740	Branchiostoma lanceolatum
celegans	6239	2759	Eukaryota	7741_0	7741	Branchiostoma belcheri
celegans	6239	2759	Eukaryota	7741_1	7741	Branchiostoma belcheri
celegans	6239	2759	Eukaryota	7757_0	7757	Petromyzon marinus
celegans	6239	2759	Eukaryota	7782_0	7782	Leucoraja erinacea
celegans	6239	2759	Eukaryota	7798_0	7798	Squalus suckleyi
celegans	6239	2759	Eukaryota	7830_0	7830	Scyliorhinus canicula
celegans	6239	2759	Eukaryota	7868_0	7868	Callorhinchus milii
celegans	6239	2759	Eukaryota	7888_0	7888	Protopterus annectens
celegans	6239	2759	Eukaryota	7897_0	7897	Latimeria chalumnae
celegans	6239	2759	Eukaryota	7906_0	7906	Acipenser ruthenus
celegans	6239	2759	Eukaryota	7906_1	7906	Acipenser ruthenus
celegans	6239	2759	Eukaryota	7913_0	7913	Polyodon spathula
celegans	6239	2759	Eukaryota	7917_0	7917	Atractosteus spatula
celegans	6239	2759	Eukaryota	7918_0	7918	Lepisosteus oculatus
celegans	6239	2759	Eukaryota	7924_0	7924	Amia calva
celegans	6239	2759	Eukaryota	7932_0	7932	Megalops atlanticus
celegans	6239	2759	Eukaryota	7936_0	7936	Anguilla anguilla
celegans	6239	2759	Eukaryota	7950_0	7950	Clupea harengus
celegans	6239	2759	Eukaryota	7955_0	7955	Danio rerio
celegans	6239	2759	Eukaryota	7957_0	7957	Carassius auratus
celegans	6239	2759	Eukaryota	7959_0	7959	Ctenopharyngodon idella
celegans	6239	2759	Eukaryota	7962_0	7962	Cyprinus carpio
celegans	6239	2759	Eukaryota	7994_0	7994	Astyanax mexicanus
celegans	6239	2759	Eukaryota	7994_1	7994	Astyanax mexicanus
celegans	6239	2759	Eukaryota	7998_0	7998	Ictalurus punctatus
celegans	6239	2759	Eukaryota	8005_0	8005	Electrophorus electricus
celegans	6239	2759	Eukaryota	8010_0	8010	Esox lucius
celegans	6239	2759	Eukaryota	8017_0	8017	Oncorhynchus gorbuscha
celegans	6239	2759	Eukaryota	8018_0	8018	Oncorhynchus keta
celegans	6239	2759	Eukaryota	8019_0	8019	Oncorhynchus kisutch
celegans	6239	2759	Eukaryota	8022_0	8022	Oncorhynchus mykiss
celegans	6239	2759	Eukaryota	8023_0	8023	Oncorhynchus nerka
celegans	6239	2759	Eukaryota	8030_0	8030	Salmo salar
celegans	6239	2759	Eukaryota	8032_0	8032	Salmo trutta
celegans	6239	2759	Eukaryota	8036_0	8036	Salvelinus alpinus
celegans	6239	2759	Eukaryota	8038_0	8038	Salvelinus fontinalis
celegans	6239	2759	Eukaryota	8040_0	8040	Salvelinus namaycush
celegans	6239	2759	Eukaryota	8040_1	8040	Salvelinus namaycush
celegans	6239	2759	Eukaryota	8049_0	8049	Gadus morhua
celegans	6239	2759	Eukaryota	8078_0	8078	Fundulus heteroclitus
celegans	6239	2759	Eukaryota	8081_0	8081	Poecilia reticulata
celegans	6239	2759	Eukaryota	8083_0	8083	Xiphophorus maculatus
celegans	6239	2759	Eukaryota	8084_0	8084	Xiphophorus hellerii
celegans	6239	2759	Eukaryota	8090_0	8090	Oryzias latipes
celegans	6239	2759	Eukaryota	8103_0	8103	Cyclopterus lumpus
celegans	6239	2759	Eukaryota	8128_0	8128	Oreochromis niloticus
celegans	6239	2759	Eukaryota	8150_0	8150	Tropheus moorii
celegans	6239	2759	Eukaryota	8153_0	8153	Haplochromis burtoni
celegans	6239	2759	Eukaryota	8154_0	8154	Astatotilapia calliptera
celegans	6239	2759	Eukaryota	8167_0	8167	Perca flavescens
celegans	6239	2759	Eukaryota	8168_0	8168	Perca fluviatilis
celegans	6239	2759	Eukaryota	8175_0	8175	Sparus aurata
celegans	6239	2759	Eukaryota	8177_0	8177	Acanthopagrus latus
celegans	6239	2759	Eukaryota	8187_0	8187	Lates calcarifer
celegans	6239	2759	Eukaryota	8208_0	8208	Notothenia coriiceps
celegans	6239	2759	Eukaryota	8218_0	8218	Gymnodraco acuticeps
celegans	6239	2759	Eukaryota	8236_0	8236	Thunnus albacares
celegans	6239	2759	Eukaryota	8238_0	8238	Thunnus orientalis
celegans	6239	2759	Eukaryota	8240_0	8240	Thunnus maccoyii
celegans	6239	2759	Eukaryota	8245_0	8245	Xiphias gladius
celegans	6239	2759	Eukaryota	8255_0	8255	Paralichthys olivaceus
celegans	6239	2759	Eukaryota	8255_1	8255	Paralichthys olivaceus
celegans	6239	2759	Eukaryota	8262_0	8262	Pleuronectes platessa
celegans	6239	2759	Eukaryota	8267_0	8267	Hippoglossus hippoglossus
celegans	6239	2759	Eukaryota	8319_0	8319	Pleurodeles waltl
celegans	6239	2759	Eukaryota	8345_0	8345	Bombina bombina
celegans	6239	2759	Eukaryota	8355_0	8355	Xenopus laevis
celegans	6239	2759	Eukaryota	8364_0	8364	Xenopus tropicalis
celegans	6239	2759	Eukaryota	8384_0	8384	Bufo bufo
celegans	6239	2759	Eukaryota	8400_0	8400	Aquarana catesbeiana
celegans	6239	2759	Eukaryota	8407_0	8407	Rana temporaria
celegans	6239	2759	Eukaryota	8467_0	8467	Caretta caretta
celegans	6239	2759	Eukaryota	8467_1	8467	Caretta caretta
celegans	6239	2759	Eukaryota	8469_0	8469	Chelonia mydas
celegans	6239	2759	Eukaryota	8475_0	8475	Chelydra serpentina
celegans	6239	2759	Eukaryota	8478_0	8478	Chrysemys picta bellii
celegans	6239	2759	Eukaryota	8479_0	8479	Chrysemys picta
celegans	6239	2759	Eukaryota	8496_0	8496	Alligator mississippiensis
celegans	6239	2759	Eukaryota	8502_0	8502	Crocodylus porosus
celegans	6239	2759	Eukaryota	8520_0	8520	Sceloporus undulatus
celegans	6239	2759	Eukaryota	8524_0	8524	Zootoca vivipara
celegans	6239	2759	Eukaryota	8663_0	8663	Notechis scutatus
celegans	6239	2759	Eukaryota	8665_0	8665	Ophiophagus hannah
celegans	6239	2759	Eukaryota	8673_0	8673	Pseudonaja textilis
celegans	6239	2759	Eukaryota	8787_0	8787	Casuarius casuarius
celegans	6239	2759	Eukaryota	8790_0	8790	Dromaius novaehollandiae
celegans	6239	2759	Eukaryota	8805_0	8805	Eudromia elegans
celegans	6239	2759	Eukaryota	8832_0	8832	Aix galericulata
celegans	6239	2759	Eukaryota	8839_0	8839	Anas platyrhynchos
celegans	6239	2759	Eukaryota	8845_0	8845	Anser cygnoides
celegans	6239	2759	Eukaryota	8851_0	8851	Anseranas semipalmata
celegans	6239	2759	Eukaryota	8868_0	8868	Cygnus atratus
celegans	6239	2759	Eukaryota	8869_0	8869	Cygnus olor
celegans	6239	2759	Eukaryota	8884_0	8884	Oxyura jamaicensis
celegans	6239	2759	Eukaryota	8895_0	8895	Apus apus
celegans	6239	2759	Eukaryota	8897_0	8897	Chaetura pelagica
celegans	6239	2759	Eukaryota	8905_0	8905	Podargus strigoides
celegans	6239	2759	Eukaryota	8932_0	8932	Columba livia
celegans	6239	2759	Eukaryota	8947_0	8947	Geococcyx californianus
celegans	6239	2759	Eukaryota	8954_0	8954	Falco peregrinus
celegans	6239	2759	Eukaryota	8957_0	8957	Accipiter gentilis
celegans	6239	2759	Eukaryota	8969_0	8969	Haliaeetus albicilla
celegans	6239	2759	Eukaryota	8996_0	8996	Numida meleagris
celegans	6239	2759	Eukaryota	9002_0	9002	Centrocercus urophasianus
celegans	6239	2759	Eukaryota	9009_0	9009	Callipepla squamata
celegans	6239	2759	Eukaryota	9014_0	9014	Colinus virginianus
celegans	6239	2759	Eukaryota	9031_0	9031	Gallus gallus
celegans	6239	2759	Eukaryota	9054_0	9054	Phasianus colchicus
celegans	6239	2759	Eukaryota	9083_0	9083	Bambusicola thoracicus
celegans	6239	2759	Eukaryota	9103_0	9103	Meleagris gallopavo
celegans	6239	2759	Eukaryota	9103_1	9103	Meleagris gallopavo
celegans	6239	2759	Eukaryota	9117_0	9117	Grus americana
celegans	6239	2759	Eukaryota	9132_0	9132	Gymnorhina tibicen
celegans	6239	2759	Eukaryota	9135_0	9135	Serinus canaria
celegans	6239	2759	Eukaryota	9157_0	9157	Parus major
celegans	6239	2759	Eukaryota	9160_0	9160	Passer montanus
celegans	6239	2759	Eukaryota	9163_0	9163	Pitta sordida
celegans	6239	2759	Eukaryota	9172_0	9172	Sturnus vulgaris
celegans	6239	2759	Eukaryota	9176_0	9176	Pomatostomus ruficeps
celegans	6239	2759	Eukaryota	9209_0	9209	Phalacrocorax carbo
celegans	6239	2759	Eukaryota	9218_0	9218	Phoenicopterus ruber ruber
celegans	6239	2759	Eukaryota	9233_0	9233	Aptenodytes forsteri
celegans	6239	2759	Eukaryota	9234_0	9234	Aptenodytes patagonicus
celegans	6239	2759	Eukaryota	9238_0	9238	Pygoscelis adeliae
celegans	6239	2759	Eukaryota	9240_0	9240	Spheniscus humboldti
celegans	6239	2759	Eukaryota	9244_0	9244	Calypte anna
celegans	6239	2759	Eukaryota	9252_0	9252	Podilymbus podiceps
celegans	6239	2759	Eukaryota	9258_0	9258	Ornithorhynchus anatinus
celegans	6239	2759	Eukaryota	9261_0	9261	Tachyglossus aculeatus
celegans	6239	2759	Eukaryota	9283_0	9283	Antechinus stuartii
celegans	6239	2759	Eukaryota	9305_0	9305	Sarcophilus harrisii
celegans	6239	2759	Eukaryota	9337_0	9337	Trichosurus vulpecula
celegans	6239	2759	Eukaryota	9361_0	9361	Dasypus novemcinctus
celegans	6239	2759	Eukaryota	9365_0	9365	Erinaceus europaeus
celegans	6239	2759	Eukaryota	9371_0	9371	Echinops telfairi
celegans	6239	2759	Eukaryota	9400_0	9400	Cynopterus sphinx
celegans	6239	2759	Eukaryota	9402_0	9402	Pteropus alecto
celegans	6239	2759	Eukaryota	9407_0	9407	Rousettus aegyptiacus
celegans	6239	2759	Eukaryota	9413_0	9413	Megaderma lyra
celegans	6239	2759	Eukaryota	9414_0	9414	Megaderma spasma
celegans	6239	2759	Eukaryota	9417_0	9417	Artibeus jamaicensis
celegans	6239	2759	Eukaryota	9423_0	9423	Phyllostomus hastatus
celegans	6239	2759	Eukaryota	9430_0	9430	Desmodus rotundus
celegans	6239	2759	Eukaryota	9438_0	9438	Tadarida brasiliensis
celegans	6239	2759	Eukaryota	9447_0	9447	Lemur catta
celegans	6239	2759	Eukaryota	9460_0	9460	Cheirogaleus medius
celegans	6239	2759	Eukaryota	9468_0	9468	Loris tardigradus
celegans	6239	2759	Eukaryota	9470_0	9470	Nycticebus coucang
celegans	6239	2759	Eukaryota	9477_0	9477	Cephalopachus bancanus
celegans	6239	2759	Eukaryota	9483_0	9483	Callithrix jacchus
celegans	6239	2759	Eukaryota	9509_0	9509	Ateles geoffroyi
celegans	6239	2759	Eukaryota	9514_0	9514	Cebus albifrons
celegans	6239	2759	Eukaryota	9515_1	9515	Sapajus apella
celegans	6239	2759	Eukaryota	9531_1	9531	Cercocebus atys
celegans	6239	2759	Eukaryota	9538_0	9538	Erythrocebus patas
celegans	6239	2759	Eukaryota	9541_0	9541	Macaca fascicularis
celegans	6239	2759	Eukaryota	9544_0	9544	Macaca mulatta
celegans	6239	2759	Eukaryota	9545_0	9545	Macaca nemestrina
celegans	6239	2759	Eukaryota	9555_1	9555	Papio anubis
celegans	6239	2759	Eukaryota	9561_0	9561	Mandrillus sphinx
celegans	6239	2759	Eukaryota	9565_1	9565	Theropithecus gelada
celegans	6239	2759	Eukaryota	9568_0	9568	Mandrillus leucophaeus
celegans	6239	2759	Eukaryota	9589_0	9589	Hylobates pileatus
celegans	6239	2759	Eukaryota	9590_1	9590	Symphalangus syndactylus
celegans	6239	2759	Eukaryota	9595_1	9595	Gorilla gorilla gorilla
celegans	6239	2759	Eukaryota	9597_1	9597	Pan paniscus
celegans	6239	2759	Eukaryota	9598_0	9598	Pan troglodytes
celegans	6239	2759	Eukaryota	9600_0	9600	Pongo pygmaeus
celegans	6239	2759	Eukaryota	9601_0	9601	Pongo abelii
celegans	6239	2759	Eukaryota	9606_0	9606	Homo sapiens
celegans	6239	2759	Eukaryota	9606_1	9606	Homo sapiens
celegans	6239	2759	Eukaryota	9612_0	9612	Canis lupus
celegans	6239	2759	Eukaryota	9615_0	9615	Canis lupus familiaris
celegans	6239	2759	Eukaryota	9615_1	9615	Canis lupus familiaris
celegans	6239	2759	Eukaryota	9622_0	9622	Lycaon pictus
celegans	6239	2759	Eukaryota	9627_0	9627	Vulpes vulpes
celegans	6239	2759	Eukaryota	9638_0	9638	Tremarctos ornatus
celegans	6239	2759	Eukaryota	9643_0	9643	Ursus americanus
celegans	6239	2759	Eukaryota	9644_0	9644	Ursus arctos
celegans	6239	2759	Eukaryota	9646_0	9646	Ailuropoda melanoleuca
celegans	6239	2759	Eukaryota	9657_1	9657	Lutra lutra
celegans	6239	2759	Eukaryota	9659_0	9659	Martes foina
celegans	6239	2759	Eukaryota	9662_1	9662	Meles meles
celegans	6239	2759	Eukaryota	9666_0	9666	Mustela lutreola
celegans	6239	2759	Eukaryota	9668_0	9668	Mustela putorius
celegans	6239	2759	Eukaryota	9669_0	9669	Mustela putorius furo
celegans	6239	2759	Eukaryota	9675_0	9675	Paguma larvata
celegans	6239	2759	Eukaryota	9678_0	9678	Crocuta crocuta
celegans	6239	2759	Eukaryota	9685_0	9685	Felis catus
celegans	6239	2759	Eukaryota	9689_0	9689	Panthera leo
celegans	6239	2759	Eukaryota	9691_0	9691	Panthera pardus
celegans	6239	2759	Eukaryota	9694_1	9694	Panthera tigris
celegans	6239	2759	Eukaryota	9696_0	9696	Puma concolor
celegans	6239	2759	Eukaryota	9704_0	9704	Zalophus californianus
celegans	6239	2759	Eukaryota	9708_1	9708	Odobenus rosmarus divergens
celegans	6239	2759	Eukaryota	9711_1	9711	Halichoerus grypus
celegans	6239	2759	Eukaryota	9713_0	9713	Leptonychotes weddellii
celegans	6239	2759	Eukaryota	9715_0	9715	Mirounga leonina
celegans	6239	2759	Eukaryota	9716_1	9716	Mirounga angustirostris
celegans	6239	2759	Eukaryota	9720_3	9720	Phoca vitulina
celegans	6239	2759	Eukaryota	9725_0	9725	Inia geoffrensis
celegans	6239	2759	Eukaryota	9728_0	9728	Delphinus delphis
celegans	6239	2759	Eukaryota	9731_3	9731	Globicephala melas
celegans	6239	2759	Eukaryota	9733_1	9733	Orcinus orca
celegans	6239	2759	Eukaryota	9737_0	9737	Stenella coeruleoalba
celegans	6239	2759	Eukaryota	9739_0	9739	Tursiops truncatus
celegans	6239	2759	Eukaryota	9742_0	9742	Phocoena phocoena
celegans	6239	2759	Eukaryota	9749_1	9749	Delphinapterus leucas
celegans	6239	2759	Eukaryota	9755_0	9755	Physeter catodon
celegans	6239	2759	Eukaryota	9764_0	9764	Eschrichtius robustus
celegans	6239	2759	Eukaryota	9767_0	9767	Balaenoptera acutorostrata
celegans	6239	2759	Eukaryota	9770_0	9770	Balaenoptera physalus
celegans	6239	2759	Eukaryota	9771_0	9771	Balaenoptera musculus
celegans	6239	2759	Eukaryota	9773_0	9773	Megaptera novaeangliae
celegans	6239	2759	Eukaryota	9783_0	9783	Elephas maximus
celegans	6239	2759	Eukaryota	9785_0	9785	Loxodonta africana
celegans	6239	2759	Eukaryota	9793_0	9793	Equus asinus
celegans	6239	2759	Eukaryota	9796_0	9796	Equus caballus
celegans	6239	2759	Eukaryota	9798_0	9798	Equus przewalskii
celegans	6239	2759	Eukaryota	9802_0	9802	Tapirus indicus
celegans	6239	2759	Eukaryota	9809_0	9809	Rhinoceros unicornis
celegans	6239	2759	Eukaryota	9813_0	9813	Procavia capensis
celegans	6239	2759	Eukaryota	9823_0	9823	Sus scrofa
celegans	6239	2759	Eukaryota	9833_0	9833	Hippopotamus amphibius
celegans	6239	2759	Eukaryota	9837_0	9837	Camelus bactrianus
celegans	6239	2759	Eukaryota	9838_0	9838	Camelus dromedarius
celegans	6239	2759	Eukaryota	9852_0	9852	Alces alces
celegans	6239	2759	Eukaryota	9860_0	9860	Cervus elaphus
celegans	6239	2759	Eukaryota	9877_0	9877	Odocoileus hemionus hemionus
celegans	6239	2759	Eukaryota	9880_0	9880	Odocoileus virginianus texanus
celegans	6239	2759	Eukaryota	9883_0	9883	Hydropotes inermis
celegans	6239	2759	Eukaryota	9886_1	9886	Muntiacus reevesi
celegans	6239	2759	Eukaryota	9888_0	9888	Muntiacus muntjak
celegans	6239	2759	Eukaryota	9899_0	9899	Ammotragus lervia
celegans	6239	2759	Eukaryota	9902_0	9902	Bison bonasus
celegans	6239	2759	Eukaryota	9904_0	9904	Bos gaurus
celegans	6239	2759	Eukaryota	9913_0	9913	Bos taurus
celegans	6239	2759	Eukaryota	9915_0	9915	Bos indicus
celegans	6239	2759	Eukaryota	9925_0	9925	Capra hircus
celegans	6239	2759	Eukaryota	9929_0	9929	Damaliscus lunatus
celegans	6239	2759	Eukaryota	9940_0	9940	Ovis aries
celegans	6239	2759	Eukaryota	9946_0	9946	Tragelaphus strepsiceros
celegans	6239	2759	Eukaryota	9970_1	9970	Syncerus caffer
celegans	6239	2759	Eukaryota	9974_0	9974	Manis javanica
celegans	6239	2759	Eukaryota	9978_0	9978	Ochotona princeps
celegans	6239	2759	Eukaryota	9983_0	9983	Lepus europaeus
celegans	6239	2759	Eukaryota	9986_0	9986	Oryctolagus cuniculus
celegans	6239	2759	Eukaryota	9988_0	9988	Sylvilagus floridanus
celegans	6239	2759	Eukaryota	9994_0	9994	Marmota marmota marmota
celegans	6239	2759	Eukaryota	9995_0	9995	Marmota monax
celegans	6239	2759	Eukaryota	9997_0	9997	Spermophilus citellus
celegans	6239	2759	Eukaryota	9999_1	9999	Urocitellus parryii
celegans	6239	2759	Eukaryota	10013_0	10013	Thomomys bottae
celegans	6239	2759	Eukaryota	10020_0	10020	Dipodomys ordii
celegans	6239	2759	Eukaryota	10029_0	10029	Cricetulus griseus
celegans	6239	2759	Eukaryota	10036_0	10036	Mesocricetus auratus
celegans	6239	2759	Eukaryota	10041_0	10041	Peromyscus leucopus
celegans	6239	2759	Eukaryota	10047_0	10047	Meriones unguiculatus
celegans	6239	2759	Eukaryota	10068_0	10068	Acomys cahirinus
celegans	6239	2759	Eukaryota	10089_0	10089	Mus caroli
celegans	6239	2759	Eukaryota	10090_0	10090	Mus musculus
celegans	6239	2759	Eukaryota	10090_1	10090	Mus musculus
celegans	6239	2759	Eukaryota	10091_0	10091	Mus musculus castaneus
celegans	6239	2759	Eukaryota	10092_0	10092	Mus musculus domesticus
celegans	6239	2759	Eukaryota	10093_0	10093	Mus pahari
celegans	6239	2759	Eukaryota	10096_0	10096	Mus spretus
celegans	6239	2759	Eukaryota	10105_0	10105	Mus minutoides
celegans	6239	2759	Eukaryota	10116_0	10116	Rattus norvegicus
celegans	6239	2759	Eukaryota	10116_1	10116	Rattus norvegicus
celegans	6239	2759	Eukaryota	10117_0	10117	Rattus rattus
celegans	6239	2759	Eukaryota	10129_0	10129	Apodemus sylvaticus
