gene_id	canonical_gene_id	split	label	is_labeled	in_graph	score_baseline	score_ESM2	mean_raw_score_baseline	mean_raw_score_ESM2	rank_baseline	rank_ESM2	delta_score	percentile_gain	rank_gain	n_seeds_baseline	n_seeds_ESM2	top100_baseline	top100_ESM2	candidate_class_top100	top200_baseline	top200_ESM2	candidate_class_top200	top500_baseline	top500_ESM2	candidate_class_top500	rescued_definition
FGRAMPH1_01G03635	fgraminearum::FGRAMPH1_01G03635	train	1.0	True	True	0.9189218246045154	0.970757180156658	0.8378479361534119	0.9605843186378479	1034	330	0.05183535555214258	0.05183535555214258	704	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G00969	fgraminearum::FGRAMPH1_01G00969	val	1.0	True	True	0.9311626478267547	0.9825679619106127	0.8560938119888306	0.9741758823394775	885	187	0.051405314083857956	0.051405314083857956	698	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G09597	fgraminearum::FGRAMPH1_01G09597	train	1.0	True	True	0.9127476578098601	0.96499769620642	0.8284489154815674	0.9540838003158569	1111	417	0.05225003839655984	0.05225003839655984	694	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G26573	fgraminearum::FGRAMPH1_01G26573	train	1.0	True	True	0.9115957610198127	0.9638918752879743	0.8261101245880127	0.9534403085708618	1128	435	0.05229611426816161	0.05229611426816161	693	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G03059	fgraminearum::FGRAMPH1_01G03059	train	1.0	True	True	0.91798494854861	0.9688834280448472	0.8368904232978821	0.9578439354896545	1049	364	0.05089847949623716	0.05089847949623716	685	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G24583	fgraminearum::FGRAMPH1_01G24583	val	1.0	True	True	0.9202273076332361	0.9692366763937951	0.8421568155288697	0.9603296756744385	1021	360	0.04900936876055895	0.04900936876055895	661	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02989	fgraminearum::FGRAMPH1_01G02989	train	1.0	True	True	0.9224543080939949	0.9701735524497005	0.8431938290596008	0.9605618953704834	995	344	0.047719244355705626	0.047719244355705626	651	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G19463	fgraminearum::FGRAMPH1_01G19463	train	1.0	True	True	0.9405774842574106	0.9886960528336661	0.8744811415672302	0.9824545860290528	762	112	0.048118568576255516	0.048118568576255516	650	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G26663	fgraminearum::FGRAMPH1_01G26663	train	1.0	True	True	0.9462140992167102	0.9955767163262171	0.8827584028244019	0.9898818254470825	683	41	0.04936261710950696	0.04936261710950696	642	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20499	fgraminearum::FGRAMPH1_01G20499	train	1.0	True	True	0.9178620795576716	0.9651052065734911	0.8371591329574585	0.9544842123985291	1055	413	0.04724312701581945	0.04724312701581945	642	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G26037	fgraminearum::FGRAMPH1_01G26037	test	1.0	True	True	0.9206880663492552	0.9674090001535862	0.8375737071037292	0.9593568325042725	1017	376	0.046720933804331066	0.046720933804331066	641	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G24959	fgraminearum::FGRAMPH1_01G24959	train	1.0	True	True	0.9427891260943019	0.9909076946705575	0.8795603275299072	0.9842072010040284	725	86	0.04811856857625563	0.04811856857625563	639	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G10335	fgraminearum::FGRAMPH1_01G10335	train	1.0	True	True	0.9446321609583782	0.9931346951313162	0.8806012034416199	0.9866009831428528	699	61	0.04850253417293804	0.04850253417293804	638	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G23721	FGRAMPH1_01G23721			False	True	0.9409921671018276	0.987667025034557	0.8710063099861145	0.9836081981658935	754	123	0.0466748579327293	0.0466748579327293	631	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G17375	fgraminearum::FGRAMPH1_01G17375	test	1.0	True	True	0.9360927660881584	0.9824143756719398	0.8668467402458191	0.9751827239990234	822	193	0.0463216095837814	0.0463216095837814	629	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20299	fgraminearum::FGRAMPH1_01G20299	val	1.0	True	True	0.9375825526032868	0.9838734449393334	0.8701559782028199	0.9749016046524048	799	171	0.04629089233604655	0.04629089233604655	628	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G11299	fgraminearum::FGRAMPH1_01G11299	train	0.0	True	True	0.9407617877438181	0.9870526800798649	0.8735915184020996	0.9805583357810974	756	133	0.046290892336046774	0.046290892336046774	623	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20179	fgraminearum::FGRAMPH1_01G20179	train	1.0	True	True	0.9191214867147904	0.9650591307018891	0.8403130888938903	0.9552516937255859	1032	415	0.04593764398709865	0.04593764398709865	617	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G11181	fgraminearum::FGRAMPH1_01G11181	train	1.0	True	True	0.9473199201351559	0.9935954538473354	0.8847926139831543	0.9870611190795898	668	59	0.04627553371217952	0.04627553371217952	609	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G24247	fgraminearum::FGRAMPH1_01G24247	train	1.0	True	True	0.9475810167409	0.9931039778835817	0.8848931908607482	0.9864467978477478	662	62	0.04552296114268173	0.04552296114268173	600	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G23259	fgraminearum::FGRAMPH1_01G23259	train	1.0	True	True	0.9431577330671171	0.9874827215481492	0.8791598320007324	0.9811928868293762	718	126	0.04432498848103206	0.04432498848103206	592	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G23591	fgraminearum::FGRAMPH1_01G23591	train	1.0	True	True	0.943910305636615	0.9879895561357703	0.8797436594963074	0.9804550170898437	708	119	0.04407925049915529	0.04407925049915529	589	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02753	fgraminearum::FGRAMPH1_01G02753	train	1.0	True	True	0.9350330210413148	0.9781600368606973	0.8667538642883301	0.9701159119606018	831	242	0.0431270158193825	0.0431270158193825	589	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G19281	fgraminearum::FGRAMPH1_01G19281	test	1.0	True	True	0.941314698203041	0.9839348794348026	0.8756074786186219	0.9756108522415161	746	170	0.04262018123176159	0.04262018123176159	576	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G18395	fgraminearum::FGRAMPH1_01G18395	test	0.0	True	True	0.9460451543541698	0.9886346183381969	0.8805130600929261	0.9854377269744873	686	113	0.042589463984027076	0.042589463984027076	573	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G23117	fgraminearum::FGRAMPH1_01G23117	train	1.0	True	True	0.9497158654584549	0.993733681462141	0.8879774808883667	0.9874332785606384	626	57	0.04401781600368615	0.04401781600368615	569	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06929	fgraminearum::FGRAMPH1_01G06929	train	1.0	True	True	0.9523882660113653	0.9981569651359239	0.8932438373565674	0.9939876317977905	585	18	0.04576869912455861	0.04576869912455861	567	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20477	fgraminearum::FGRAMPH1_01G20477	test	0.0	True	True	0.9464291199508524	0.9882967286131162	0.8833518147468566	0.9838374972343444	677	115	0.0418676086622638	0.0418676086622638	562	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G24129	fgraminearum::FGRAMPH1_01G24129	train	1.0	True	True	0.9410689602211642	0.9823836584242052	0.8751673340797425	0.9748465299606324	751	195	0.04131469820304101	0.04131469820304101	556	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G17987	fgraminearum::FGRAMPH1_01G17987	train	1.0	True	True	0.9346490554446321	0.9737828290585163	0.864650297164917	0.9654607772827148	837	291	0.03913377361388426	0.03913377361388426	546	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G23515	fgraminearum::FGRAMPH1_01G23515	train	1.0	True	True	0.951804638304408	0.9939640608201505	0.8917120218276977	0.9895988702774048	595	55	0.04215942251574256	0.04215942251574256	540	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G26291	FGRAMPH1_01G26291			False	True	0.9380433113193059	0.9764398709875595	0.8686970114707947	0.9687846541404724	794	259	0.038396559668253616	0.038396559668253616	535	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G10499	fgraminearum::FGRAMPH1_01G10499	test	0.0	True	True	0.9504070035324835	0.9910459222853631	0.8779632687568665	0.9862050294876099	617	85	0.040638918752879616	0.040638918752879616	532	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02937	fgraminearum::FGRAMPH1_01G02937	train	1.0	True	True	0.9505145138995547	0.9908462601750884	0.8894842505455017	0.9841233372688294	613	88	0.04033174627553371	0.04033174627553371	525	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G17419	fgraminearum::FGRAMPH1_01G17419	train	0.0	True	True	0.9552449700506834	0.9971586545845492	0.8974022030830383	0.9935309410095214	546	28	0.04191368453386579	0.04191368453386579	518	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G23329	fgraminearum::FGRAMPH1_01G23329	train	1.0	True	True	0.9385040700353248	0.9757487329135308	0.8716267108917236	0.9650526165962219	784	269	0.03724466287820605	0.03724466287820605	515	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G04575	fgraminearum::FGRAMPH1_01G04575	train	0.0	True	True	0.9407157118722163	0.9776992781446783	0.8750288486480713	0.9714219689369201	757	245	0.03698356627246202	0.03698356627246202	512	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G17899	fgraminearum::FGRAMPH1_01G17899	train	1.0	True	True	0.9527415143603133	0.9922899708186147	0.8930047869682312	0.9848727345466614	580	72	0.039548456458301406	0.039548456458301406	508	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
