gene_id	in_labels	in_fasta_source	duplicate_id	sequence_length	source_file	source_type	source_record_id	candidate_count	status
FBgn0034904	True	True	False	157	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034904	1	matched
FBgn0034907	True	True	False	296	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034907	1	matched
FBgn0034911	True	True	False	1188	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034911	1	matched
FBgn0034914	True	True	False	323	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034914	1	matched
FBgn0034915	True	True	False	245	Fly_Essential_genes.xlsx	excel_primary	FBgn0034915	1	matched
FBgn0034920	True	True	False	260	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034920	1	matched
FBgn0034923	True	True	False	492	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034923	1	matched
FBgn0034924	True	True	False	478	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034924	1	matched
FBgn0034928	True	True	False	314	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034928	1	matched
FBgn0034931	True	True	False	348	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034931	1	matched
FBgn0034935	True	True	False	133	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034935	1	matched
FBgn0034936	True	True	False	366	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034936	1	matched
FBgn0034937	True	True	False	451	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034937	1	matched
FBgn0034939	True	True	False	616	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034939	1	matched
FBgn0034942	True	True	False	202	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034942	1	matched
FBgn0034945	True	True	False	266	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034945	1	matched
FBgn0034946	True	True	False	400	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034946	1	matched
FBgn0034950	True	True	False	985	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034950	1	matched
FBgn0034956	True	True	False	478	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034956	1	matched
FBgn0034957	True	True	False	708	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034957	1	matched
FBgn0034958	True	True	False	400	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034958	1	matched
FBgn0034959	True	True	False	458	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034959	1	matched
FBgn0034961	True	True	False	368	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034961	1	matched
FBgn0034965	True	True	False	306	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034965	1	matched
FBgn0034966	True	True	False	613	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034966	1	matched
FBgn0034972	True	True	False	603	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034972	1	matched
FBgn0034973	True	True	False	81	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034973	1	matched
FBgn0034974	True	True	False	779	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034974	1	matched
FBgn0034976	True	True	False	1669	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034976	1	matched
FBgn0034982	True	True	False	784	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034982	1	matched
FBgn0034985	True	True	False	1423	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034985	1	matched
FBgn0034986	True	True	False	155	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034986	1	matched
FBgn0034988	True	True	False	319	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034988	1	matched
FBgn0034989	True	True	False	1122	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034989	1	matched
FBgn0034994	True	True	False	716	Fly_Essential_genes.xlsx	excel_primary	FBgn0034994	1	matched
FBgn0034996	True	True	False	521	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034996	1	matched
FBgn0034999	True	True	False	687	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0034999	1	matched
FBgn0035000	True	True	False	145	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035000	1	matched
FBgn0035005	True	True	False	391	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035005	1	matched
FBgn0035007	True	True	False	404	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035007	1	matched
FBgn0035008	True	True	False	240	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035008	1	matched
FBgn0035009	True	True	False	130	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035009	1	matched
FBgn0035010	True	True	False	650	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035010	1	matched
FBgn0035014	True	True	False	208	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035014	1	matched
FBgn0035016	True	True	False	307	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035016	1	matched
FBgn0035019	True	True	False	571	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035019	1	matched
FBgn0035020	True	True	False	110	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035020	1	matched
FBgn0035021	True	True	False	553	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035021	1	matched
FBgn0035022	True	True	False	142	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035022	1	matched
FBgn0035023	True	True	False	119	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035023	1	matched
FBgn0035024	True	True	False	867	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035024	1	matched
FBgn0035028	True	True	False	583	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035028	1	matched
FBgn0035031	True	True	False	324	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035031	1	matched
FBgn0035033	True	True	False	453	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035033	1	matched
FBgn0035034	True	True	False	244	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035034	1	matched
FBgn0035035	True	True	False	302	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035035	1	matched
FBgn0035040	True	True	False	207	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035040	1	matched
FBgn0035042	True	True	False	296	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0072229	1	matched
FBgn0035047	True	True	False	495	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035047	1	matched
FBgn0035050	True	True	False	474	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035050	1	matched
FBgn0035056	True	True	False	425	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035056	1	matched
FBgn0035057	True	True	False	400	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035057	1	matched
FBgn0035059	True	True	False	322	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035059	1	matched
FBgn0035063	True	True	False	250	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035063	1	matched
FBgn0035065	True	True	False	509	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035065	1	matched
FBgn0035068	True	True	False	172	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035068	1	matched
FBgn0035069	True	True	False	121	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035069	1	matched
FBgn0035073	True	True	False	988	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035073	1	matched
FBgn0035076	True	True	False	628	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035076	1	matched
FBgn0035078	True	True	False	323	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035078	1	matched
FBgn0035082	True	True	False	157	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035082	1	matched
FBgn0035084	True	True	False	205	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035084	1	matched
FBgn0035085	True	True	False	219	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035085	1	matched
FBgn0035087	True	True	False	243	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035087	1	matched
FBgn0035089	True	True	False	121	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035089	1	matched
FBgn0035090	True	True	False	507	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035090	1	matched
FBgn0035091	True	True	False	597	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035091	1	matched
FBgn0035092	True	True	False	380	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035092	1	matched
FBgn0035094	True	True	False	840	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035094	1	matched
FBgn0035101	True	True	False	568	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035101	1	matched
FBgn0035102	True	True	False	336	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035102	1	matched
FBgn0035103	True	True	False	342	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035103	1	matched
FBgn0035104	True	True	False	486	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035104	1	matched
FBgn0035107	True	True	False	439	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035107	1	matched
FBgn0035109	True	True	False	287	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035109	1	matched
FBgn0035110	True	True	False	288	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035110	1	matched
FBgn0035111	True	True	False	1044	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035111	1	matched
FBgn0035113	True	True	False	956	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035113	1	matched
FBgn0035120	True	True	False	163	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035120	1	matched
FBgn0035121	True	True	False	926	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035121	1	matched
FBgn0035124	True	True	False	409	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035124	1	matched
FBgn0035131	True	True	False	513	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035131	1	matched
FBgn0035132	True	True	False	575	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035132	1	matched
FBgn0035134	True	True	False	345	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035134	1	matched
FBgn0035138	True	True	False	163	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035138	1	matched
FBgn0035139	True	True	False	158	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035139	1	matched
FBgn0035140	True	True	False	302	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035140	1	matched
FBgn0035143	True	True	False	352	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035143	1	matched
FBgn0035144	True	True	False	442	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035144	1	matched
FBgn0035149	True	True	False	318	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035149	1	matched
FBgn0035150	True	True	False	995	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035150	1	matched
FBgn0035151	True	True	False	581	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035151	1	matched
FBgn0035152	True	True	False	288	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035152	1	matched
FBgn0035153	True	True	False	581	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035153	1	matched
FBgn0035154	True	True	False	446	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035154	1	matched
FBgn0035157	True	True	False	528	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035157	1	matched
FBgn0035158	True	True	False	499	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035158	1	matched
FBgn0035159	True	True	False	210	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035159	1	matched
FBgn0035161	True	True	False	151	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035161	1	matched
FBgn0035164	True	True	False	222	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035164	1	matched
FBgn0035165	True	True	False	228	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035165	1	matched
FBgn0035166	True	True	False	401	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035166	1	matched
FBgn0035169	True	True	False	262	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035169	1	matched
FBgn0035170	True	True	False	525	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035170	1	matched
FBgn0035171	True	True	False	644	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035171	1	matched
FBgn0035173	True	True	False	816	Fly_Essential_genes.xlsx	excel_primary	FBgn0035173	1	matched
FBgn0035176	True	True	False	238	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035176	1	matched
FBgn0035179	True	True	False	407	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035179	1	matched
FBgn0035181	True	True	False	224	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035181	1	matched
FBgn0035189	True	True	False	322	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035189	1	matched
FBgn0035193	True	True	False	311	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035193	1	matched
FBgn0035203	True	True	False	392	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035203	1	matched
FBgn0035204	True	True	False	534	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035204	1	matched
FBgn0035205	True	True	False	1150	Fly_Essential_genes.xlsx	excel_primary	FBgn0035205	1	matched
FBgn0035206	True	True	False	307	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035206	1	matched
FBgn0035207	True	True	False	1058	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035207	1	matched
FBgn0035209	True	True	False	138	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035209	1	matched
FBgn0035210	True	True	False	253	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035210	1	matched
FBgn0035211	True	True	False	330	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035211	1	matched
FBgn0035213	True	True	False	733	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035213	1	matched
FBgn0035216	True	True	False	600	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035216	1	matched
FBgn0035232	True	True	False	708	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035232	1	matched
FBgn0035234	True	True	False	456	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035234	1	matched
FBgn0035235	True	True	False	985	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035235	1	matched
FBgn0035236	True	True	False	403	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035236	1	matched
FBgn0035238	True	True	False	250	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035238	1	matched
FBgn0035241	True	True	False	1509	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035241	1	matched
FBgn0035243	True	True	False	197	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035243	1	matched
FBgn0035244	True	True	False	743	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0072637	2	matched
FBgn0035245	True	True	False	672	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035245	1	matched
FBgn0035246	True	True	False	245	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035246	1	matched
FBgn0035247	True	True	False	302	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035247	1	matched
FBgn0035248	True	True	False	131	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035248	1	matched
FBgn0035252	True	True	False	191	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035252	1	matched
FBgn0035253	True	True	False	1655	Fly_Essential_genes.xlsx	excel_primary	FBgn0035253	1	matched
FBgn0035254	True	True	False	294	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035254	1	matched
FBgn0035256	True	True	False	685	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035256	1	matched
FBgn0035257	True	True	False	528	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035257	1	matched
FBgn0035258	True	True	False	172	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035258	1	matched
FBgn0035260	True	True	False	888	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035260	1	matched
FBgn0035262	True	True	False	760	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035262	1	matched
FBgn0035267	True	True	False	1120	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035267	1	matched
FBgn0035268	True	True	False	748	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035268	1	matched
FBgn0035270	True	True	False	671	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035270	1	matched
FBgn0035271	True	True	False	95	Fly_Essential_genes.xlsx	excel_primary	FBgn0035271	1	matched
FBgn0035273	True	True	False	366	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035273	1	matched
FBgn0035279	True	True	False	136	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035279	1	matched
FBgn0035280	True	True	False	194	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035280	1	matched
FBgn0035282	True	True	False	193	Fly_Essential_genes.xlsx	excel_primary	FBgn0035282	1	matched
FBgn0035283	True	True	False	276	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035283	1	matched
FBgn0035285	True	True	False	170	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035285	1	matched
FBgn0035286	True	True	False	481	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035286	1	matched
FBgn0035287	True	True	False	431	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035287	1	matched
FBgn0035295	True	True	False	689	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035295	1	matched
FBgn0035298	True	True	False	516	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035298	1	matched
FBgn0035299	True	True	False	283	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035299	1	matched
FBgn0035300	True	True	False	451	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035300	1	matched
FBgn0035316	True	True	False	446	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035316	1	matched
FBgn0035317	True	True	False	1754	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035317	1	matched
FBgn0035321	True	True	False	340	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035321	1	matched
FBgn0035323	True	True	False	170	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035323	1	matched
FBgn0035325	True	True	False	297	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035325	1	matched
FBgn0035328	True	True	False	382	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035328	1	matched
FBgn0035332	True	True	False	690	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035332	1	matched
FBgn0035333	True	True	False	988	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035333	1	matched
FBgn0035337	True	True	False	277	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035337	1	matched
FBgn0035343	True	True	False	254	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035343	1	matched
FBgn0035346	True	True	False	315	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035346	1	matched
FBgn0035348	True	True	False	321	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035348	1	matched
FBgn0035355	True	True	False	149	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035355	1	matched
FBgn0035356	True	True	False	143	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035356	1	matched
FBgn0035371	True	True	False	521	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035371	1	matched
FBgn0035379	True	True	False	387	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035379	1	matched
FBgn0035380	True	True	False	484	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035380	1	matched
FBgn0035382	True	True	False	420	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035382	1	matched
FBgn0035383	True	True	False	667	Fly_Essential_genes.xlsx	excel_primary	FBgn0035383	1	matched
FBgn0035385	True	True	False	549	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035385	1	matched
FBgn0035392	True	True	False	539	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035392	1	matched
FBgn0035397	True	True	False	788	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035397	1	matched
FBgn0035400	True	True	False	705	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035400	1	matched
FBgn0035409	True	True	False	261	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035409	1	matched
FBgn0035413	True	True	False	145	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035413	1	matched
FBgn0035414	True	True	False	557	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035414	1	matched
FBgn0035415	True	True	False	140	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035415	1	matched
FBgn0035423	True	True	False	110	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035423	1	matched
FBgn0035424	True	True	False	1531	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035424	1	matched
FBgn0035427	True	True	False	140	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035427	1	matched
FBgn0035428	True	True	False	331	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035428	1	matched
FBgn0035429	True	True	False	594	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035429	1	matched
FBgn0035430	True	True	False	905	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035430	1	matched
FBgn0035431	True	True	False	199	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035431	1	matched
FBgn0035432	True	True	False	449	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035432	1	matched
FBgn0035436	True	True	False	323	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035436	1	matched
FBgn0035440	True	True	False	315	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035440	1	matched
FBgn0035444	True	True	False	81	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035444	1	matched
FBgn0035445	True	True	False	512	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035445	1	matched
FBgn0035449	True	True	False	469	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035449	1	matched
FBgn0035452	True	True	False	485	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035452	1	matched
FBgn0035453	True	True	False	321	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035453	1	matched
FBgn0035461	True	True	False	314	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035461	1	matched
FBgn0035462	True	True	False	631	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035462	1	matched
FBgn0035469	True	True	False	120	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035469	1	matched
FBgn0035470	True	True	False	485	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035470	1	matched
FBgn0035473	True	True	False	148	Fly_Essential_genes.xlsx	excel_primary	FBgn0035473	1	matched
FBgn0035476	True	True	False	320	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0073029	1	matched
FBgn0035477	True	True	False	773	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035477	1	matched
FBgn0035480	True	True	False	115	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035480	1	matched
FBgn0035481	True	True	False	619	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035481	1	matched
FBgn0035482	True	True	False	241	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035482	1	matched
FBgn0035483	True	True	False	338	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035483	1	matched
FBgn0035484	True	True	False	548	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035484	1	matched
FBgn0035486	True	True	False	353	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035486	1	matched
FBgn0035490	True	True	False	458	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035490	1	matched
FBgn0035491	True	True	False	98	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035491	1	matched
FBgn0035495	True	True	False	246	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035495	1	matched
FBgn0035496	True	True	False	322	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035496	1	matched
FBgn0035497	True	True	False	232	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035497	1	matched
FBgn0035504	True	True	False	524	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035504	1	matched
FBgn0035505	True	True	False	309	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035505	1	matched
FBgn0035515	True	True	False	457	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035515	1	matched
FBgn0035518	True	True	False	840	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035518	1	matched
FBgn0035519	True	True	False	524	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035519	1	matched
FBgn0035522	True	True	False	1168	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035522	1	matched
FBgn0035523	True	True	False	691	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035523	1	matched
FBgn0035524	True	True	False	356	Fly_Essential_genes.xlsx	excel_primary	FBgn0035524	1	matched
FBgn0035526	True	True	False	470	Fly_Essential_genes.xlsx	excel_primary	FBgn0035526	1	matched
FBgn0035528	True	True	False	152	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035528	1	matched
FBgn0035532	True	True	False	324	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035532	1	matched
FBgn0035537	True	True	False	238	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035537	1	matched
FBgn0035540	True	True	False	301	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035540	1	matched
FBgn0035541	True	True	False	146	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035541	1	matched
FBgn0035543	True	True	False	604	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035543	1	matched
FBgn0035544	True	True	False	420	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035544	1	matched
FBgn0035547	True	True	False	295	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035547	1	matched
FBgn0035548	True	True	False	168	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035548	1	matched
FBgn0035550	True	True	False	629	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035550	1	matched
FBgn0035551	True	True	False	321	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035551	1	matched
FBgn0035553	True	True	False	708	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035553	1	matched
FBgn0035555	True	True	False	487	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035555	1	matched
FBgn0035563	True	True	False	117	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035563	1	matched
FBgn0035568	True	True	False	311	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035568	1	matched
FBgn0035569	True	True	False	138	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035569	1	matched
FBgn0035570	True	True	False	117	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035570	1	matched
FBgn0035571	True	True	False	296	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035571	1	matched
FBgn0035572	True	True	False	127	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035572	1	matched
FBgn0035575	True	True	False	615	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035575	1	matched
FBgn0035577	True	True	False	1301	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035577	1	matched
FBgn0035578	True	True	False	100	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035578	1	matched
FBgn0035583	True	True	False	136	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035583	1	matched
FBgn0035584	True	True	False	180	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035584	1	matched
FBgn0035586	True	True	False	480	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035586	1	matched
FBgn0035587	True	True	False	326	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035587	1	matched
FBgn0035588	True	True	False	317	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0035588	1	matched
