canonical_gene_id	graph_gene_id	label	label_text	regime	construction_bucket	source_manifest	source_gene_id	mapping_rule	mapping_source	construction_note
fgraminearum::FGRAMPH1_01G14545	FGRAMPH1_01G14545	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G14545	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G14573	FGRAMPH1_01G14573	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G14573	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G14613	FGRAMPH1_01G14613	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G14613	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G14767	FGRAMPH1_01G14767	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G14767	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G14769	FGRAMPH1_01G14769	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G14769	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G14849	FGRAMPH1_01G14849	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G14849	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G14897	FGRAMPH1_01G14897	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G14897	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G14947	FGRAMPH1_01G14947	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G14947	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G14959	FGRAMPH1_01G14959	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G14959	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G15009	FGRAMPH1_01G15009	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G15009	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G15019	FGRAMPH1_01G15019	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G15019	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G15119	FGRAMPH1_01G15119	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G15119	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G15153	FGRAMPH1_01G15153	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G15153	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G15217	FGRAMPH1_01G15217	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G15217	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G15413	FGRAMPH1_01G15413	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G15413	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G15627	FGRAMPH1_01G15627	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G15627	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G15751	FGRAMPH1_01G15751	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G15751	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G15939	FGRAMPH1_01G15939	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G15939	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G15969	FGRAMPH1_01G15969	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G15969	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16119	FGRAMPH1_01G16119	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16119	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16277	FGRAMPH1_01G16277	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16277	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16349	FGRAMPH1_01G16349	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16349	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16493	FGRAMPH1_01G16493	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16493	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16511	FGRAMPH1_01G16511	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16511	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16551	FGRAMPH1_01G16551	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16551	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16599	FGRAMPH1_01G16599	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16599	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16701	FGRAMPH1_01G16701	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16701	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16797	FGRAMPH1_01G16797	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16797	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16809	FGRAMPH1_01G16809	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16809	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16829	FGRAMPH1_01G16829	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16829	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16873	FGRAMPH1_01G16873	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16873	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G16951	FGRAMPH1_01G16951	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G16951	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17025	FGRAMPH1_01G17025	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17025	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17027	FGRAMPH1_01G17027	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17027	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17047	FGRAMPH1_01G17047	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17047	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17083	FGRAMPH1_01G17083	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17083	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17087	FGRAMPH1_01G17087	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17087	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17105	FGRAMPH1_01G17105	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17105	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17221	FGRAMPH1_01G17221	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17221	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17271	FGRAMPH1_01G17271	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17271	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17363	FGRAMPH1_01G17363	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17363	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17411	FGRAMPH1_01G17411	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17411	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17483	FGRAMPH1_01G17483	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17483	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17487	FGRAMPH1_01G17487	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17487	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17489	FGRAMPH1_01G17489	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17489	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17507	FGRAMPH1_01G17507	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17507	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17523	FGRAMPH1_01G17523	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17523	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17575	FGRAMPH1_01G17575	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17575	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17579	FGRAMPH1_01G17579	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17579	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17601	FGRAMPH1_01G17601	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17601	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17619	FGRAMPH1_01G17619	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17619	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17629	FGRAMPH1_01G17629	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17629	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17751	FGRAMPH1_01G17751	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17751	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17801	FGRAMPH1_01G17801	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17801	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17869	FGRAMPH1_01G17869	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17869	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17901	FGRAMPH1_01G17901	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17901	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17925	FGRAMPH1_01G17925	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17925	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G17935	FGRAMPH1_01G17935	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G17935	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18031	FGRAMPH1_01G18031	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18031	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18101	FGRAMPH1_01G18101	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18101	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18115	FGRAMPH1_01G18115	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18115	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18177	FGRAMPH1_01G18177	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18177	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18179	FGRAMPH1_01G18179	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18179	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18221	FGRAMPH1_01G18221	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18221	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18335	FGRAMPH1_01G18335	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18335	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18387	FGRAMPH1_01G18387	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18387	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18469	FGRAMPH1_01G18469	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18469	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18539	FGRAMPH1_01G18539	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18539	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18637	FGRAMPH1_01G18637	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18637	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18735	FGRAMPH1_01G18735	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18735	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
fgraminearum::FGRAMPH1_01G18903	FGRAMPH1_01G18903	1	essential	oldlabel	historical_old440_positive_replay	data/interim/protocol_refactor/fgraminearum_label_materialization/old440_mapping_audit.tsv	FGRAMPH1_01G18903	raw_gene_exact_match	gene_list.txt -> raw_gene_id -> canonical_gene_id	Included because the historical old440 `gene_list.txt` replay mapped this source gene to a canonical Fusarium gene with target label 1.
