gene_id	protocol	species	true_label	gene_set	gene_set_definition	feature_group	plot_value	raw_mean_contribution	n_seed_observations	seed_aggregation	value_transform	plot_value_definition
FGRAMPH1_01G24015	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	-0.08813211917877198	-0.08813211917877198	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24015	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	-0.0922216534614563	-0.0922216534614563	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24015	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.35356326699256896	0.35356326699256896	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24077	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.00023437868685505236	-0.00023437868685505236	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24077	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.00026171634845013615	-0.00026171634845013615	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24077	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.00016173776593859658	-0.00016173776593859658	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24077	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.41644711585313415	-0.41644711585313415	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24167	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	-0.0066440820693969725	-0.0066440820693969725	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24167	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.0370794415473938	0.0370794415473938	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24167	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.07696253657341004	0.07696253657341004	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24167	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.33967329263687135	0.33967329263687135	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24217	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.011186599731445312	0.011186599731445312	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24217	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.016129016876220703	0.016129016876220703	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24217	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.013957905769348144	0.013957905769348144	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24217	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.46701117753982546	0.46701117753982546	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24395	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	0.0027583062357734887	0.0027583062357734887	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24395	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	0.005501716461731121	0.005501716461731121	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24395	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	0.007053258892847225	0.007053258892847225	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24395	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.4188696722674649	-0.4188696722674649	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24479	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ORT	0.002672290802001953	0.002672290802001953	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24479	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	EXP	0.006883537769317627	0.006883537769317627	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24479	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	SUB	0.0013581275939941405	0.0013581275939941405	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24479	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ESM2	0.4783391714096069	0.4783391714096069	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24495	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.000876284297555685	-0.000876284297555685	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24495	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.0016963853500783443	-0.0016963853500783443	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24495	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	0.007817749143578112	0.007817749143578112	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24495	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.47960332138463857	-0.47960332138463857	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24533	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.0032734274864196777	0.0032734274864196777	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24533	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.007200658321380615	0.007200658321380615	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24533	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.014087367057800292	0.014087367057800292	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24533	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.4137483716011047	0.4137483716011047	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24727	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.005755650997161865	0.005755650997161865	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24727	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.009910738468170166	0.009910738468170166	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24727	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.013773810863494874	0.013773810863494874	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24727	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.49140615463256837	0.49140615463256837	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24763	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.01805301196873188	-0.01805301196873188	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24763	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	0.03632460432127118	0.03632460432127118	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24763	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	0.029038722161203623	0.029038722161203623	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24763	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.20485354885458945	-0.20485354885458945	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24781	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ORT	0.012168204784393311	0.012168204784393311	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24781	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	EXP	-0.0014537692070007325	-0.0014537692070007325	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24781	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	SUB	0.008042144775390624	0.008042144775390624	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24781	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ESM2	0.272671514749527	0.272671514749527	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24867	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.0029059529304504396	0.0029059529304504396	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24867	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.0029373407363891602	0.0029373407363891602	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24867	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.00403679609298706	0.00403679609298706	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24867	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.46935558319091797	0.46935558319091797	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24951	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-6.105680421586435e-07	-6.105680421586435e-07	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24951	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-1.0411347182104348e-06	-1.0411347182104348e-06	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24951	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-5.095316739511802e-06	-5.095316739511802e-06	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24951	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.4918508881657838	-0.4918508881657838	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24957	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ORT	-0.0020937502384185793	-0.0020937502384185793	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24957	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	EXP	-0.010314950346946716	-0.010314950346946716	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24957	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	SUB	-0.0026825770735740663	-0.0026825770735740663	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G24957	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ESM2	-0.005309700965881348	-0.005309700965881348	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25127	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	3.242037405848473e-08	3.242037405848473e-08	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25127	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-9.198449312300015e-07	-9.198449312300015e-07	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25127	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-8.358774382239732e-07	-8.358774382239732e-07	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25127	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.48054267973139686	-0.48054267973139686	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25805	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-3.767894781880887e-06	-3.767894781880887e-06	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25805	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-1.0516677802885344e-05	-1.0516677802885344e-05	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25805	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-4.1962316100430105e-06	-4.1962316100430105e-06	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25805	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.5032906867691432	-0.5032906867691432	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25821	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.017068850994110107	0.017068850994110107	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25821	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.020716547966003418	0.020716547966003418	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25821	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.03811755180358887	0.03811755180358887	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G25821	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.4096133530139923	0.4096133530139923	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26033	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ORT	-0.021285856515169142	-0.021285856515169142	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26033	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	EXP	-0.061990492045879364	-0.061990492045879364	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26033	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	SUB	-0.06432501822710038	-0.06432501822710038	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26033	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ESM2	0.10154102593660355	0.10154102593660355	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26037	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.002754807472229004	0.002754807472229004	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26037	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.005296134948730468	0.005296134948730468	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26037	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.006750726699829101	0.006750726699829101	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26037	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.5097952842712402	0.5097952842712402	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26057	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	0.002087875985307619	0.002087875985307619	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26057	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.006942933124082629	-0.006942933124082629	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26057	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.0005997521424433216	-0.0005997521424433216	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26057	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.3485587119823322	-0.3485587119823322	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26127	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.009437012672424316	0.009437012672424316	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26127	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.005841648578643799	0.005841648578643799	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26127	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.010424494743347168	0.010424494743347168	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26127	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.3989471077919006	0.3989471077919006	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26177	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	ORT	-0.00018628454913596215	-0.00018628454913596215	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26177	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	EXP	-0.0006245679941002891	-0.0006245679941002891	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26177	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	SUB	-0.001454895279084667	-0.001454895279084667	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26177	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	ESM2	-0.47096353554475173	-0.47096353554475173	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26285	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.0062442183494567875	0.0062442183494567875	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26285	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.0056561708450317385	0.0056561708450317385	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26285	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.0067098140716552734	0.0067098140716552734	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26285	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.5120436906814575	0.5120436906814575	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26617	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.054628976294770835	-0.054628976294770835	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26617	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	0.007573863165453077	0.007573863165453077	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26617	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	0.015692759794183074	0.015692759794183074	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26617	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.37624357785098256	-0.37624357785098256	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26631	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.020331144332885742	0.020331144332885742	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26631	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.026045310497283935	0.026045310497283935	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26631	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.028897678852081297	0.028897678852081297	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26631	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.3915725886821747	0.3915725886821747	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26703	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	ORT	-0.017452226660680026	-0.017452226660680026	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26703	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	EXP	-0.02665521652670577	-0.02665521652670577	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26703	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	SUB	-0.019259027275256812	-0.019259027275256812	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26703	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	ESM2	-0.4059186641708948	-0.4059186641708948	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26791	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.004282042384147644	-0.004282042384147644	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26791	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	0.019458926841616632	0.019458926841616632	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26791	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	0.023891278728842735	0.023891278728842735	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26791	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.18520767465233803	-0.18520767465233803	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26803	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.013137138355523348	-0.013137138355523348	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26803	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	0.035561690712347625	0.035561690712347625	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26803	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	0.035018973797559735	0.035018973797559735	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26803	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.307489806227386	-0.307489806227386	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26819	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	0.0008470199911243981	0.0008470199911243981	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26819	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.010910893053369364	-0.010910893053369364	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26819	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.0035054295232839648	-0.0035054295232839648	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G26819	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.42981605031454817	-0.42981605031454817	5	mean_across_seeds	none	probability_full - probability_drop_group
