node_id	label	split	baseline_pred_label	baseline_pred_score	esm2_pred_label	esm2_pred_score	transition	protocol	species	seed	subset	delta_probability	transition_display	umap1	umap2
FGRAMPH1_01G12447	0	test	0	0.0720245912671089	0	0.0003845623868983	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.07164002888021061	TN_stable	-0.15405284	-0.8896543
FGRAMPH1_01G12465	0	test	0	0.0264397040009498	0	6.932837235763327e-20	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0264397040009498	TN_stable	0.10287927	4.5156026
FGRAMPH1_01G12469	0	test	0	0.0501550734043121	0	6.601655015147319e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.05015507340431203	TN_stable	8.114361	3.4197998
FGRAMPH1_01G12477	0	test	0	0.0278442930430173	0	4.165036955328105e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.027843876539321768	TN_stable	-0.31179047	0.5833977
FGRAMPH1_01G12481	0	test	0	0.1104566678404808	0	2.581293234715787e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.11045666758235148	TN_stable	0.4471334	3.3093443
FGRAMPH1_01G12491	0	test	0	0.4478151202201843	0	1.0066229627625491e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.4478151101539547	TN_stable	0.54971844	-4.259802
FGRAMPH1_01G12493	0	test	0	0.2774901092052459	0	2.0440227217477518e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.27748806518252417	TN_stable	0.3640493	-4.2970304
FGRAMPH1_01G12499	0	test	1	0.6793528199195862	0	0.0554745532572269	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.6238782666623592	FP_to_TN_corrected	-0.7888788	-4.689164
FGRAMPH1_01G12501	0	test	0	0.0033639895264059	0	8.610380852758226e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0033639809160250474	TN_stable	-1.9612528	2.2432916
FGRAMPH1_01G12505	0	test	0	0.0096437158063054	0	2.9402277054030312e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.009643715803365172	TN_stable	-0.6187276	3.2425044
FGRAMPH1_01G12521	0	test	0	0.1779771149158477	0	0.0267603266984224	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1512167882174253	TN_stable	-0.36881864	-1.7422528
FGRAMPH1_01G12537	0	test	0	0.0938329324126243	0	7.58335045149619e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.09383293241261673	TN_stable	7.2684693	4.253477
FGRAMPH1_01G12539	0	test	0	0.0432381406426429	0	1.7643939997924465e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.04323796420324292	TN_stable	0.28487182	-0.58047795
FGRAMPH1_01G12545	0	test	0	0.058813564479351	0	2.86401214920448e-22	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.058813564479351	TN_stable	0.7478412	3.8031344
FGRAMPH1_01G12547	0	test	0	0.1832233220338821	0	2.3163740890674855e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.18322332203365047	TN_stable	3.5584743	3.4120529
FGRAMPH1_01G12559	0	test	0	0.0098670870065689	0	4.2518682916488176e-20	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0098670870065689	TN_stable	-0.3019405	4.8351197
FGRAMPH1_01G12577	0	test	0	0.2250893115997314	0	2.3468025744932678e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.22508928813170564	TN_stable	5.914723	3.2804
FGRAMPH1_01G12587	0	test	0	0.2953676879405975	0	1.8603250282467343e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.295349084690315	TN_stable	-0.4968608	0.6474128
FGRAMPH1_01G12593	0	test	1	0.7166701555252075	0	0.0033699660561978	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.7133001894690097	FP_to_TN_corrected	-0.371355	-0.48904178
FGRAMPH1_01G12605	0	test	0	0.108508363366127	0	0.0003451386583037	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1081632247078233	TN_stable	-0.8948656	-0.021412808
FGRAMPH1_01G12607	0	test	0	0.0972703099250793	0	8.287840319098905e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.09718743152188832	TN_stable	0.33843085	-0.5312481
FGRAMPH1_01G12635	0	test	0	0.0060221399180591	0	2.4528900164819643e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.006022139918034571	TN_stable	7.533618	3.1417856
FGRAMPH1_01G12637	0	test	0	0.2919952869415283	0	0.0001247362379217	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2918705507036066	TN_stable	0.075650975	0.03460922
FGRAMPH1_01G12655	0	test	0	0.0054262457415461	0	1.851708231193072e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.005426245556375277	TN_stable	-1.6115769	3.333282
FGRAMPH1_01G12679	0	test	0	0.1786421835422516	0	2.842106914613396e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.17861376247310545	TN_stable	-2.5052736	0.76358163
FGRAMPH1_01G12681	0	test	0	0.0064018978737294	0	4.2140402278789674e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.006401897452325377	TN_stable	-1.8046087	3.2205865
FGRAMPH1_01G12705	0	test	0	0.0089164935052394	0	2.297728542544064e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.008914195776696856	TN_stable	1.3057382	-1.2771918
FGRAMPH1_01G12709	0	test	0	0.0339919775724411	0	1.1673220983582366e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.03399197757127378	TN_stable	-0.07872821	4.8653564
FGRAMPH1_01G12715	0	test	0	0.005468719638884	0	2.6046295786841256e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.005468693592588213	TN_stable	-1.6099802	1.0653327
FGRAMPH1_01G12725	0	test	0	1.879166848084424e-05	0	1.8019902014998482e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.8773648578829242e-05	TN_stable	0.4677105	0.5796846
FGRAMPH1_01G12739	0	test	0	0.0813854783773422	0	5.6647080011766263e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.08138547837728555	TN_stable	7.4707236	3.736131
FGRAMPH1_01G12745	0	test	0	0.0016090746503323	0	0.0045382594689726	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0029291848186402997	TN_stable	-2.5981061	-2.6638095
FGRAMPH1_01G12759	0	test	0	0.000374459719751	0	2.3889043006134272e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.00037445971972711097	TN_stable	-1.4526746	3.914341
FGRAMPH1_01G12773	0	test	0	0.1767064481973648	0	4.862539526584442e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.17670596194341215	TN_stable	-0.6502223	0.9075007
FGRAMPH1_01G12781	0	test	0	0.0038162174168974	0	4.778798246007909e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.003816212638099154	TN_stable	-1.870726	1.6005539
FGRAMPH1_01G12795	0	test	0	0.0374349057674407	0	8.245666688778009e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.037434905767432455	TN_stable	3.7317066	3.4780588
FGRAMPH1_01G12803	0	test	0	0.0014687343500554	0	1.8805339230265616e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0014687343312500608	TN_stable	-1.8148675	2.0734627
FGRAMPH1_01G12843	0	test	0	2.576651422714349e-05	0	3.264269743397108e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-2.5763249957400092e-05	TN_stable	1.1953809	-0.9051103
FGRAMPH1_01G12849	0	test	0	0.1788517236709594	0	0.0092036072164773	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.16964811645448208	TN_stable	-1.1928697	-3.964912
FGRAMPH1_01G12857	0	test	0	0.0008963592117652	0	4.044836465766366e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0008963551669287342	TN_stable	-2.083918	2.624607
FGRAMPH1_01G12865	0	test	0	6.79401743197694e-11	0	6.755136727765175e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-3.8880704211764665e-13	TN_stable	-2.0511756	-1.431328
FGRAMPH1_01G12869	0	test	0	0.0031017928849905	0	6.988565928622847e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0030948043190618772	TN_stable	1.3426067	-0.21195644
FGRAMPH1_01G12873	0	test	0	0.053572379052639	0	4.888320745521924e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.05356749073189348	TN_stable	5.292584	2.954268
FGRAMPH1_01G12875	0	test	0	0.1194023489952087	0	2.738153671089094e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.11937496745849781	TN_stable	-3.0727081	1.8673558
FGRAMPH1_01G12895	0	test	0	0.1194465085864067	0	5.779862699561987e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.11944650800842042	TN_stable	3.6656415	3.1062348
FGRAMPH1_01G12905	0	test	0	0.000157570830197	0	1.5097629812999003e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.000157555732567187	TN_stable	0.17575616	0.30815223
FGRAMPH1_01G12923	0	test	0	0.0059047900140285	0	0.0250479858368635	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.019143195822835	TN_stable	-0.19158337	-2.2006576
FGRAMPH1_01G12935	0	test	0	0.0054464661516249	0	1.2711494378454618e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.005446466151623628	TN_stable	-1.1983382	4.2019763
FGRAMPH1_01G12939	0	test	0	0.0018083533504977	0	9.770904571548831e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0018083533407267955	TN_stable	-1.5967286	3.3080277
FGRAMPH1_01G12941	0	test	0	0.0574270226061344	0	9.826269978903054e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.05742702260603614	TN_stable	-1.1813277	3.6952915
FGRAMPH1_01G12945	0	test	0	0.0020393992308527	0	3.92315867292492e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0020393992269295415	TN_stable	-1.3073202	1.2423928
FGRAMPH1_01G12947	0	test	0	0.0193226188421249	0	4.8050147597678006e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.019274568694527223	TN_stable	-3.083755	2.0818624
FGRAMPH1_01G12955	0	test	0	0.2252988070249557	0	0.0102702844887971	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2150285225361586	TN_stable	-1.0217474	-0.70584804
FGRAMPH1_01G12957	0	test	0	0.0854732170701026	0	8.274992913115398e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0854732162426033	TN_stable	2.76105	3.0167487
FGRAMPH1_01G12973	0	test	0	0.0006184657686389	0	1.670209037740733e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0006184490665485226	TN_stable	-1.7637782	3.1396296
FGRAMPH1_01G12979	0	test	0	0.1146769523620605	0	2.6404543973512773e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.11467668831662077	TN_stable	3.7946212	2.736559
FGRAMPH1_01G12999	0	test	0	0.0001918261696118	0	3.168354069155088e-25	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0001918261696118	TN_stable	-0.49642804	5.731898
FGRAMPH1_01G13005	0	test	0	0.1386176943778991	0	5.25934410688933e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1386171684434884	TN_stable	-0.13991179	-0.10954039
FGRAMPH1_01G13009	0	test	0	0.2232978492975235	0	3.5861947253579274e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.22326198735026992	TN_stable	5.381254	3.0271497
FGRAMPH1_01G13013	0	test	0	0.074184313416481	0	6.73208071320236e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.07418431341580779	TN_stable	0.49532762	2.9343333
FGRAMPH1_01G13019	0	test	0	0.0984778106212616	0	7.599427136835078e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0984778106211856	TN_stable	-0.75808746	3.036325
FGRAMPH1_01G13061	0	test	0	0.0056712036021053	0	1.6845762794686497e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.005671203601936843	TN_stable	-1.9958398	2.7985966
FGRAMPH1_01G13065	0	test	0	0.0146039519459009	0	4.653746832339322e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.014603951480526216	TN_stable	-1.3929973	-3.1961105
FGRAMPH1_01G13069	0	test	0	0.0001952516322489	0	9.089251815859645e-22	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0001952516322489	TN_stable	-0.56057316	5.6908913
FGRAMPH1_01G13073	0	test	0	0.0007514796452596	0	1.3914165755316659e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0007514796452582085	TN_stable	0.575294	1.1069106
FGRAMPH1_01G13099	0	test	0	0.0023290419485419	0	2.3133590554621463e-20	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0023290419485419	TN_stable	-1.0942864	4.0916433
FGRAMPH1_01G13113	0	test	0	0.1104002818465232	0	2.5773392309247356e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.11040027926918397	TN_stable	2.345279	2.4106972
FGRAMPH1_01G13129	0	test	0	1.38563184363949e-12	0	1.0447574432273024e-23	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.3856318436290425e-12	TN_stable	0.5902379	9.541233
FGRAMPH1_01G13149	0	test	0	0.0974081307649612	0	0.0001330222730757	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0972751084918855	TN_stable	3.0771894	-0.36568654
FGRAMPH1_01G13151	0	test	0	0.1961982101202011	0	0.0007557569770142	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.19544245314318692	TN_stable	-0.16268216	-3.826221
FGRAMPH1_01G13161	0	test	0	0.0558734908699989	0	4.0858236793894775e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.05587348678417522	TN_stable	-1.9352896	2.324422
FGRAMPH1_01G13177	0	test	0	5.435093095368356e-19	0	3.422091834468408e-21	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-5.4008721770236715e-19	TN_stable	0.71992093	9.356634
FGRAMPH1_01G13181	0	test	0	0.0394845828413963	0	3.138501226824229e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.03948458284139316	TN_stable	-4.0670843	0.14942908
FGRAMPH1_01G13185	0	test	0	0.0105350846424698	0	2.376666863312948e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.010535082265802936	TN_stable	-2.3127906	2.535001
FGRAMPH1_01G13195	0	test	0	0.0005641676834784	0	6.521913492260479e-30	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0005641676834784	TN_stable	1.3877108	3.8682337
FGRAMPH1_01G13219	0	test	0	0.0180635508149862	0	5.3258890624508636e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.01806355081498615	TN_stable	-0.18245628	3.6745386
FGRAMPH1_01G13225	0	test	1	0.7154857516288757	0	2.3611161026337868e-08	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.7154857280177147	FP_to_TN_corrected	-0.0032860301	0.964335
FGRAMPH1_01G13233	0	test	0	0.0129552315920591	0	3.992616370851465e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.012955191665895392	TN_stable	-2.5838158	-0.62853193
FGRAMPH1_01G13235	0	test	0	0.0012134666321799	0	3.619320239067747e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0012131047001559933	TN_stable	-0.35338774	0.5575256
FGRAMPH1_01G13259	0	test	0	0.0191376693546772	0	2.8394759168054262e-18	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.019137669354677197	TN_stable	-0.588691	3.7486997
FGRAMPH1_01G13267	0	test	1	0.5812011361122131	0	6.196128765623143e-07	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5812005164993366	FP_to_TN_corrected	0.23445366	-0.21650344
FGRAMPH1_01G13269	0	test	0	0.2769112288951874	0	0.0012378861429169	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.27567334275227046	TN_stable	-1.7345146	-0.46771368
FGRAMPH1_01G13281	0	test	0	0.1517342776060104	0	1.3415826609353143e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.15173427759259459	TN_stable	1.2922823	3.1760852
FGRAMPH1_01G13287	0	test	0	0.0007303059683181	0	2.423610120374457e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0007303059682938638	TN_stable	-1.4776722	3.5192857
FGRAMPH1_01G13305	0	test	0	0.3890714049339294	0	2.297192951743947e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.3890714049339271	TN_stable	-1.544076	1.4864604
FGRAMPH1_01G13319	0	test	0	0.1813502460718155	0	1.217383749363421e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.18135024485443174	TN_stable	-0.28112677	1.9287181
FGRAMPH1_01G13321	0	test	0	0.0067637707106769	0	3.5693776491394104e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.006763770710676864	TN_stable	-0.5150213	4.168752
FGRAMPH1_01G13335	0	test	0	0.1150474697351455	0	4.427478870638879e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.11504304225627486	TN_stable	3.2046676	2.768258
FGRAMPH1_01G13343	0	test	0	0.0475472696125507	0	2.3549472579777707e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.04754726961252715	TN_stable	-4.0675926	0.15100119
FGRAMPH1_01G13349	0	test	0	0.0001655951200518	0	9.233424441701388e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0001655950277175556	TN_stable	-2.563007	2.9893286
FGRAMPH1_01G13377	0	test	0	0.024334643036127	0	0.0001846845116233	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0241499585245037	TN_stable	-1.7486011	-0.40719366
FGRAMPH1_01G13401	0	test	0	0.0034108543768525	0	3.0121574123853634e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.003410851364695088	TN_stable	-1.5343444	0.7000438
FGRAMPH1_01G13409	0	test	0	8.644022997383871e-11	0	1.1330394755759698e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	1.1321750732762315e-07	TN_stable	-1.8518317	-1.4245267
FGRAMPH1_01G13423	0	test	0	0.159090906381607	0	1.2415119272191076e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1590784912623348	TN_stable	-3.061081	2.130399
FGRAMPH1_01G13427	0	test	0	0.0212743058800697	0	6.9613824632207085e-19	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0212743058800697	TN_stable	4.5236163	3.7926648
FGRAMPH1_01G13431	0	test	0	9.25061249290593e-05	0	1.809770333593974e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-9.25043151587257e-05	TN_stable	-0.3293892	0.51986784
FGRAMPH1_01G13433	0	test	1	0.6891067624092102	0	2.418819917693327e-07	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.6891065205272184	FP_to_TN_corrected	-0.010997276	0.64053226
FGRAMPH1_01G13477	0	test	0	0.0363390184938907	0	9.261110278657725e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.03633892588278791	TN_stable	-0.048308153	0.151802
FGRAMPH1_01G13483	0	test	0	0.0014195077819749	0	1.2633573488296091e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0014195077819622664	TN_stable	0.26600695	1.0048274
FGRAMPH1_01G13493	0	test	0	0.0105086741968989	0	1.918745606843686e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.010508672278153294	TN_stable	0.638942	3.317744
FGRAMPH1_01G13497	0	test	0	0.0141890775412321	0	9.45759888861062e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.014189077541222643	TN_stable	-1.7594166	3.0695727
FGRAMPH1_01G13539	0	test	0	0.1251551210880279	0	1.8301705040357772e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.12515329091752386	TN_stable	0.9267244	0.2988717
FGRAMPH1_01G13547	0	test	0	0.0349911674857139	0	3.5619212440662906e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.03499116745009469	TN_stable	-1.1632375	2.0681052
FGRAMPH1_01G13565	0	test	0	0.0091330828145146	0	1.2937729880480031e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.009133082801576872	TN_stable	-1.3798515	3.9146378
FGRAMPH1_01G13577	0	test	0	0.0068109496496617	0	1.4705804460390937e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.006796243845201309	TN_stable	-2.0639353	0.5607154
FGRAMPH1_01G13579	0	test	0	0.0630996078252792	0	7.382815965684131e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.06309222500931351	TN_stable	-0.67496634	0.23350717
FGRAMPH1_01G13587	0	test	0	0.0057505355216562	0	9.781916388007515e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.005750534543464561	TN_stable	0.33975697	-0.12105493
FGRAMPH1_01G13609	0	test	0	0.0114279082044959	0	2.4134302970963638e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.011427908204495876	TN_stable	0.9514337	3.4228954
FGRAMPH1_01G13629	0	test	0	5.837691219312546e-08	0	3.57378766580041e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-2.2639035535121366e-08	TN_stable	-2.045116	2.3735125
FGRAMPH1_01G13637	0	test	0	0.1369504630565643	0	1.0390841832796928e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.13695046304617345	TN_stable	-1.3715914	1.4681647
FGRAMPH1_01G13663	0	test	0	0.4965283274650574	0	0.0111341597512364	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.485394167713821	TN_stable	-2.8450541	-2.1376276
FGRAMPH1_01G13667	0	test	0	0.001285737613216	0	2.938342386245296e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0012857376129221658	TN_stable	-1.3564397	3.720275
FGRAMPH1_01G13675	0	test	0	0.1805317103862762	0	1.9742325829685825e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.18053171036653387	TN_stable	3.956716	3.36978
FGRAMPH1_01G13677	0	test	0	0.2178175151348114	0	0.0002998152340296	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2175176999007818	TN_stable	-2.2413332	1.0602162
FGRAMPH1_01G13703	0	test	1	0.5608432292938232	0	2.6580730263958685e-05	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5608166485635593	FP_to_TN_corrected	2.5513608	1.8641258
FGRAMPH1_01G13717	0	test	0	0.024078806862235	0	3.1158751134796603e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.024078803746359886	TN_stable	-1.8277415	2.415471
FGRAMPH1_01G13723	0	test	0	0.0940412282943725	0	2.6597524183102905e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.09404120169684832	TN_stable	3.2821977	2.4027004
FGRAMPH1_01G13729	0	test	0	8.557305409340188e-05	0	1.624860246352e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-8.555680549093836e-05	TN_stable	0.117400534	0.34428072
FGRAMPH1_01G13747	0	test	0	0.3125565946102142	0	3.877584475731055e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.3125565907326297	TN_stable	-0.23989214	2.5592163
FGRAMPH1_01G13749	0	test	0	0.4264004230499267	0	5.841349775437266e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.42639458170015127	TN_stable	-2.1657403	1.639008
FGRAMPH1_01G13751	0	test	0	0.0216339901089668	0	4.774259423356852e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.021633512683024464	TN_stable	2.899392	2.2571974
FGRAMPH1_01G13767	0	test	0	0.0068081533536314	0	8.359319486617167e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.006808153270038205	TN_stable	-1.9839743	2.8356814
FGRAMPH1_01G13793	0	test	0	0.2019790709018707	0	0.2564298510551452	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.05445078015327451	TN_stable	-1.4694414	-2.514213
FGRAMPH1_01G13799	0	test	0	0.0151777323335409	0	0.0061796135269105	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0089981188066304	TN_stable	-1.4745091	-0.96629304
FGRAMPH1_01G13803	0	test	0	0.0004730264190584	0	2.6493549040262736e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.00047302641903190643	TN_stable	1.0779957	3.6681542
FGRAMPH1_01G13819	0	test	0	0.2386908382177353	0	4.172068202024093e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.23868666614953327	TN_stable	-1.2584894	0.51449203
FGRAMPH1_01G13833	0	test	0	0.0708880722522735	1	0.8084850311279297	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.7375969588756561	TN_to_FP_regressed	-2.222345	-4.364571
FGRAMPH1_01G13839	0	test	0	2.068765853069365e-10	0	8.542889418095002e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	8.522201759564309e-08	TN_stable	-0.79243994	0.24550398
FGRAMPH1_01G13875	0	test	0	1.7734809931377329e-12	0	5.048964377278998e-29	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.7734809931377329e-12	TN_stable	0.56513035	9.568112
FGRAMPH1_01G13881	0	test	1	0.5756418704986572	0	0.0010955991456285	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5745462713530287	FP_to_TN_corrected	-0.15803628	-1.0586921
FGRAMPH1_01G13887	0	test	0	0.0021911228541284	0	2.0228267845479042e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0021911228521055734	TN_stable	-0.7618004	1.3023363
FGRAMPH1_01G13889	0	test	0	0.0090171173214912	0	4.3909885789616965e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.009012726332912238	TN_stable	0.09782699	-0.70523214
FGRAMPH1_01G13909	0	test	0	0.2309007346630096	0	2.414346624846076e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2309004932283471	TN_stable	-0.43153548	2.0297048
FGRAMPH1_01G13931	0	test	0	0.1635646820068359	0	6.042520372950833e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.16356468140258387	TN_stable	-1.5539012	2.7565393
FGRAMPH1_01G13939	0	test	0	0.1528983116149902	1	0.6453466415405273	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.4924483299255371	TN_to_FP_regressed	-1.2853483	-2.0739334
FGRAMPH1_01G13973	0	test	0	0.025329215452075	0	3.2926722346528263e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.02532921545207467	TN_stable	0.08244861	4.5969205
