node_id	label	split	baseline_pred_label	baseline_pred_score	esm2_pred_label	esm2_pred_score	transition	protocol	species	seed	subset	delta_probability	transition_display	umap1	umap2	is_rescued
FGRAMPH1_01G13663	0	test	0	0.4965283274650574	0	0.0111341597512364	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.485394167713821	TN_stable	-2.8450541	-2.1376276	False
FGRAMPH1_01G13667	0	test	0	0.001285737613216	0	2.938342386245296e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0012857376129221	TN_stable	-1.3564397	3.720275	False
FGRAMPH1_01G13675	0	test	0	0.1805317103862762	0	1.9742325829685825e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1805317103665338	TN_stable	3.956716	3.36978	False
FGRAMPH1_01G13677	0	test	0	0.2178175151348114	0	0.0002998152340296	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2175176999007818	TN_stable	-2.2413332	1.0602162	False
FGRAMPH1_01G13703	0	test	1	0.5608432292938232	0	2.6580730263958685e-05	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5608166485635593	FP_to_TN_corrected	2.5513608	1.8641258	False
FGRAMPH1_01G13717	0	test	0	0.024078806862235	0	3.1158751134796603e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0240788037463598	TN_stable	-1.8277415	2.415471	False
FGRAMPH1_01G13723	0	test	0	0.0940412282943725	0	2.6597524183102905e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0940412016968483	TN_stable	3.2821977	2.4027004	False
FGRAMPH1_01G13729	0	test	0	8.557305409340188e-05	0	1.624860246352e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-8.555680549093836e-05	TN_stable	0.117400534	0.34428072	False
FGRAMPH1_01G13747	0	test	0	0.3125565946102142	0	3.877584475731055e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.3125565907326297	TN_stable	-0.23989214	2.5592163	False
FGRAMPH1_01G13749	0	test	0	0.4264004230499267	0	5.841349775437266e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.4263945817001512	TN_stable	-2.1657403	1.639008	False
FGRAMPH1_01G13751	0	test	0	0.0216339901089668	0	4.774259423356852e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0216335126830244	TN_stable	2.899392	2.2571974	False
FGRAMPH1_01G13767	0	test	0	0.0068081533536314	0	8.359319486617167e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0068081532700382	TN_stable	-1.9839743	2.8356814	False
FGRAMPH1_01G13793	0	test	0	0.2019790709018707	0	0.2564298510551452	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0544507801532745	TN_stable	-1.4694414	-2.514213	False
FGRAMPH1_01G13799	0	test	0	0.0151777323335409	0	0.0061796135269105	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0089981188066304	TN_stable	-1.4745091	-0.96629304	False
FGRAMPH1_01G13803	0	test	0	0.0004730264190584	0	2.6493549040262736e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0004730264190319	TN_stable	1.0779957	3.6681542	False
FGRAMPH1_01G13819	0	test	0	0.2386908382177353	0	4.172068202024093e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2386866661495332	TN_stable	-1.2584894	0.51449203	False
FGRAMPH1_01G13833	0	test	0	0.0708880722522735	1	0.8084850311279297	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.7375969588756561	TN_to_FP_regressed	-2.222345	-4.364571	False
FGRAMPH1_01G13839	0	test	0	2.0687658530693648e-10	0	8.542889418095002e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	8.52220175956431e-08	TN_stable	-0.79243994	0.24550398	False
FGRAMPH1_01G13875	0	test	0	1.7734809931377329e-12	0	5.048964377278997e-29	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.7734809931377329e-12	TN_stable	0.56513035	9.568112	False
FGRAMPH1_01G13881	0	test	1	0.5756418704986572	0	0.0010955991456285	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5745462713530287	FP_to_TN_corrected	-0.15803628	-1.0586921	False
FGRAMPH1_01G13887	0	test	0	0.0021911228541284	0	2.0228267845479042e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0021911228521055	TN_stable	-0.7618004	1.3023363	False
FGRAMPH1_01G13889	0	test	0	0.0090171173214912	0	4.3909885789616965e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0090127263329122	TN_stable	0.09782699	-0.70523214	False
FGRAMPH1_01G13909	0	test	0	0.2309007346630096	0	2.414346624846076e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2309004932283471	TN_stable	-0.43153548	2.0297048	False
FGRAMPH1_01G13931	0	test	0	0.1635646820068359	0	6.042520372950833e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1635646814025838	TN_stable	-1.5539012	2.7565393	False
FGRAMPH1_01G13939	0	test	0	0.1528983116149902	1	0.6453466415405273	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.4924483299255371	TN_to_FP_regressed	-1.2853483	-2.0739334	False
FGRAMPH1_01G13973	0	test	0	0.025329215452075	0	3.2926722346528263e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0253292154520746	TN_stable	0.08244861	4.5969205	False
FGRAMPH1_01G13983	0	test	0	0.0260163992643356	0	1.6360330846509896e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.026000038933489	TN_stable	0.21233717	-0.5897255	False
FGRAMPH1_01G13987	0	test	0	4.9696333007887006e-05	0	9.824702483284997e-24	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-4.9696333007887006e-05	TN_stable	-0.5148268	3.7774067	False
FGRAMPH1_01G13989	0	test	0	0.0578673593699932	0	4.77743355986604e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0578673115956576	TN_stable	-0.10344295	0.8391755	False
FGRAMPH1_01G13995	0	test	0	0.0115697588771581	0	1.0035480045189615e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0115597233971129	TN_stable	-0.28211406	0.13418877	False
FGRAMPH1_01G14013	0	test	0	0.0065925475209951	0	9.341562190456898e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0065925381794329	TN_stable	-0.8787394	2.3231242	False
FGRAMPH1_01G14017	0	test	0	0.0948567688465118	0	1.5663660235532006e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0948566122099094	TN_stable	2.6485097	2.3510203	False
FGRAMPH1_01G14027	0	test	0	0.0003703694674186	0	4.979104351043873e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0003703689695081	TN_stable	-0.48305175	2.101313	False
FGRAMPH1_01G14033	0	test	0	0.003086908487603	0	5.727944785149931e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0030869027596582	TN_stable	-2.2858481	2.5758631	False
FGRAMPH1_01G14035	0	test	0	0.0378250442445278	0	0.0031818831339478	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.03464316111058	TN_stable	-0.76915437	-1.0659449	False
FGRAMPH1_01G14043	0	test	0	0.0195336174219846	0	2.4530164011160593e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0195336171766829	TN_stable	-1.2094305	2.057147	False
FGRAMPH1_01G14055	0	test	0	0.0035497134085744	0	5.536460957955569e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0034943487989948	TN_stable	-0.09579184	-0.61207503	False
FGRAMPH1_01G14067	0	test	0	0.1425391286611557	0	2.4347113341811714e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1425391286611313	TN_stable	-0.30354354	5.0975513	False
FGRAMPH1_01G14099	0	test	0	0.0210819225758314	0	2.1169244064367376e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0210798056514249	TN_stable	-2.4345822	1.4246289	False
FGRAMPH1_01G14115	0	test	0	0.0003674642648547	0	1.4609647223551292e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0003528546176311	TN_stable	-1.8815469	0.9869348	False
FGRAMPH1_01G14127	0	test	0	0.0343256779015064	0	1.7824329902839133e-24	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0343256779015064	TN_stable	1.2818422	3.8651452	False
FGRAMPH1_01G14149	0	test	0	9.030476633142824e-08	0	2.6402983621665044e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	2.549993595835076e-06	TN_stable	0.43917105	-1.3282323	False
FGRAMPH1_01G14155	0	test	0	0.0131755135953426	0	6.88449802055402e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0131748251455405	TN_stable	0.11741719	0.39157107	False
FGRAMPH1_01G14171	0	test	0	0.0055581792257726	0	0.023980788886547	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0184226096607744	TN_stable	-0.2038538	-1.4677904	False
FGRAMPH1_01G14173	0	test	0	0.0237240772694349	0	1.40723429353784e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0237239365460055	TN_stable	-0.11165685	0.51546586	False
FGRAMPH1_01G14201	0	test	0	0.0005351754953153	0	0.0135106388479471	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0129754633526318	TN_stable	-1.271691	-1.6863277	False
FGRAMPH1_01G14205	1	test	0	0.2623844444751739	0	0.3636279106140136	FN_persistent	fgraminearum_newlabel	fgraminearum	1029	test	0.1012434661388397	persistent_FN	-2.933058	-2.478722	False
FGRAMPH1_01G14217	0	test	0	0.149882897734642	0	1.9076618540045387e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1498828977346229	TN_stable	8.332323	3.367925	False
FGRAMPH1_01G14223	1	test	0	0.4859453439712524	1	0.8440999388694763	FN_to_TP_rescued	fgraminearum_newlabel	fgraminearum	1029	test	0.3581545948982239	FN_to_TP_rescued	-2.838753	-3.2542093	True
FGRAMPH1_01G14227	0	test	0	0.0176703426986932	0	6.233924644940061e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0176703426986308	TN_stable	2.7504234	3.1238518	False
FGRAMPH1_01G14255	0	test	0	0.0530236661434173	0	1.738229927680644e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0530236661434171	TN_stable	3.677724	3.5133338	False
FGRAMPH1_01G14273	0	test	0	0.0091434754431247	0	8.255083183107354e-21	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0091434754431247	TN_stable	1.7434189	3.3603454	False
FGRAMPH1_01G14275	0	test	0	0.0988081023097038	0	1.2673651461625468e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0988080896360523	TN_stable	5.156659	3.035542	False
FGRAMPH1_01G14283	0	test	0	0.0004191634943708	0	1.3073550575448678e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0004191633636352	TN_stable	3.1258664	-0.2656494	False
FGRAMPH1_01G14289	1	test	1	0.761696994304657	1	0.9830249547958374	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.2213279604911804	TP_stable	-2.898368	-5.2646847	False
FGRAMPH1_01G14301	0	test	0	0.4518816471099853	0	0.2661904990673065	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1856911480426787	TN_stable	-2.8272734	-3.3405437	False
FGRAMPH1_01G14307	0	test	0	0.4213681817054748	0	5.712022539228201e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.4213110614800825	TN_stable	-0.695025	0.67343247	False
FGRAMPH1_01G14317	0	test	0	0.1091206818819046	0	0.000134890738991	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1089857911429136	TN_stable	2.1387105	-1.4202813	False
FGRAMPH1_01G14321	0	test	0	0.1106748953461647	0	0.0015195611631497	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.109155334183015	TN_stable	-2.075245	-1.5978844	False
FGRAMPH1_01G14325	0	test	0	0.009156759828329	0	0.0003816515672951	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0087751082610339	TN_stable	-1.7914423	-1.6179959	False
FGRAMPH1_01G14343	0	test	1	0.5685913562774658	1	0.7762664556503296	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	0.2076750993728637	persistent_FP	-0.72727114	-5.084929	False
FGRAMPH1_01G14365	0	test	0	0.1874724626541137	0	1.8602363879670308e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1874724626541136	TN_stable	1.5392772	3.2674217	False
FGRAMPH1_01G14367	0	test	0	0.2347650229930877	0	1.4468761946773157e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2347505542311409	TN_stable	0.10629864	0.11129225	False
FGRAMPH1_01G14399	0	test	1	0.9116289615631104	0	0.0323988795280456	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.8792300820350647	FP_to_TN_corrected	-0.1661895	-1.615497	False
FGRAMPH1_01G14403	0	test	0	2.2714359147357754e-05	0	4.386044167858927e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-2.2275754730571865e-05	TN_stable	0.4920612	-0.568086	False
FGRAMPH1_01G14411	0	test	1	0.5232168436050415	0	6.589965796362576e-14	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5232168436049756	FP_to_TN_corrected	4.741068	3.6671708	False
FGRAMPH1_01G14415	0	test	0	0.0035111277829855	0	0.0001173599957837	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0033937677872018	TN_stable	1.7560749	-1.6209632	False
FGRAMPH1_01G14427	0	test	0	0.0945636332035064	0	1.254288804375392e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.094562378914702	TN_stable	-0.033563066	3.1675375	False
FGRAMPH1_01G14447	0	test	0	0.0438342243432998	0	0.0029476701747626	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0408865541685372	TN_stable	1.2673149	-1.949646	False
FGRAMPH1_01G14451	0	test	0	0.0071540046483278	0	2.495294859627961e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0071540021530329	TN_stable	4.049212	3.2409012	False
FGRAMPH1_01G14483	0	test	0	0.4097515344619751	0	0.0004230309859849	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.4093285034759902	TN_stable	0.46945772	-1.1394995	False
FGRAMPH1_01G14493	1	test	1	0.8630237579345703	0	0.4373754858970642	TP_to_FN_regressed	fgraminearum_newlabel	fgraminearum	1029	test	-0.4256482720375061	TP_to_FN_regressed	-2.714962	-1.9178036	False
FGRAMPH1_01G14503	0	test	0	7.428559911204502e-06	0	3.1704789904551944e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-7.39685512129995e-06	TN_stable	0.7855077	-0.93607706	False
FGRAMPH1_01G14505	1	test	1	0.8690840005874634	1	0.7632787227630615	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1058052778244018	TP_stable	-1.1514407	-4.4998245	False
FGRAMPH1_01G14523	0	test	0	0.1019964069128036	0	3.833366645267233e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1019580732463509	TN_stable	-1.2205751	-0.10443782	False
FGRAMPH1_01G14527	0	test	0	0.1688804179430008	0	3.587039180768213e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1688804179429649	TN_stable	7.521816	3.2620656	False
FGRAMPH1_01G14557	0	test	0	0.0321068093180656	0	3.1275733363145264e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0321036817447292	TN_stable	2.0054386	-1.3030148	False
FGRAMPH1_01G14559	0	test	0	0.3022516369819641	1	0.8589717149734497	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.5567200779914856	TN_to_FP_regressed	-2.622224	-2.8798106	False
FGRAMPH1_01G14565	0	test	0	0.0091324867680668	0	2.378466889586817e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0091324867678289	TN_stable	7.2749944	3.676607	False
FGRAMPH1_01G14569	0	test	0	0.0275659672915935	0	4.630559716049809e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0275659672911304	TN_stable	7.3027825	4.1355953	False
FGRAMPH1_01G14577	1	test	1	0.8673542737960815	1	0.9498874545097352	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0825331807136536	TP_stable	-1.2464617	-4.892567	False
FGRAMPH1_01G14589	0	test	0	0.0919441878795623	0	0.0604211241006851	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0315230637788771	TN_stable	-0.3455422	-4.186815	False
FGRAMPH1_01G14597	0	test	0	0.1583461910486221	0	8.410812844805715e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1583461910402113	TN_stable	6.722328	4.4416895	False
FGRAMPH1_01G14621	0	test	1	0.6671745181083679	0	0.0641378685832023	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.6030366495251656	FP_to_TN_corrected	-1.3502218	-1.0919471	False
FGRAMPH1_01G14629	0	test	0	0.012075200676918	0	5.147225961427138e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0120752006717707	TN_stable	7.110227	3.4868205	False
FGRAMPH1_01G14667	0	test	1	0.6674675941467285	0	0.0278036780655384	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.6396639160811901	FP_to_TN_corrected	-1.3269874	-1.566287	False
FGRAMPH1_01G14669	0	test	0	0.0424006842076778	0	0.4000409841537475	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.3576402999460697	TN_stable	-2.3114502	-3.4212604	False
FGRAMPH1_01G14675	1	test	1	0.9989581108093262	1	0.97164785861969	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0273102521896361	TP_stable	-2.3239903	-5.4750233	False
FGRAMPH1_01G14677	0	test	0	0.001396436127834	0	4.4409424572563184e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0013964361278339	TN_stable	-0.5378356	5.645673	False
FGRAMPH1_01G14685	0	test	0	0.1730736196041107	0	0.3256862163543701	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.1526125967502594	TN_stable	-0.47157812	-2.879427	False
FGRAMPH1_01G14687	1	test	1	0.7985796928405762	1	0.9304782152175904	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.1318985223770142	TP_stable	-1.9523368	-4.305404	False
FGRAMPH1_01G14703	0	test	0	6.793771171942353e-05	0	5.2020710176863676e-20	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-6.793771171942348e-05	TN_stable	2.5383873	3.0657241	False
FGRAMPH1_01G14713	0	test	0	0.0051771947182714	0	3.0055622119107284e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0051471390961522	TN_stable	2.1862686	-1.3255478	False
FGRAMPH1_01G14729	0	test	0	0.1037523746490478	0	0.0025398568250238	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1012125178240239	TN_stable	-0.22234923	-0.95749736	False
FGRAMPH1_01G14737	0	test	0	0.3948631286621094	0	0.0002104387531289	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.3946526899089804	TN_stable	0.99512565	-1.0442641	False
FGRAMPH1_01G14759	0	test	0	3.433226254401234e-07	0	2.554619016326143e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-3.430671635384908e-07	TN_stable	-0.7772556	1.1550238	False
FGRAMPH1_01G14761	0	test	0	1.2251363118442882e-12	0	3.439389030322348e-31	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.2251363118442882e-12	TN_stable	0.50783944	9.627662	False
FGRAMPH1_01G14777	0	test	1	0.9979647397994996	0	0.3549733161926269	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.6429914236068728	FP_to_TN_corrected	-3.9669874	-3.5649056	False
FGRAMPH1_01G14797	0	test	0	0.0461270399391651	0	1.1594938723757553e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0461270399391639	TN_stable	1.0938467	2.993178	False
FGRAMPH1_01G14805	0	test	1	0.725128173828125	0	0.0025086889509111	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.722619484877214	FP_to_TN_corrected	-2.884694	-1.5545629	False
FGRAMPH1_01G14811	1	test	1	0.662388026714325	1	0.7989718317985535	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.1365838050842285	TP_stable	-2.9965081	-3.179158	False
FGRAMPH1_01G14819	0	test	0	0.0152925765141844	0	1.4731745911157048e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0152925765141843	TN_stable	-4.0782332	0.13877174	False
FGRAMPH1_01G14835	0	test	0	0.1076397746801376	0	3.905369112544577e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1076393841432263	TN_stable	-2.420145	2.4999163	False
FGRAMPH1_01G14841	0	test	1	0.577455461025238	0	0.0112136732786893	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5662417877465488	FP_to_TN_corrected	-2.4709244	-2.9915016	False
FGRAMPH1_01G14855	1	test	1	0.5566938519477844	0	0.215524360537529	TP_to_FN_regressed	fgraminearum_newlabel	fgraminearum	1029	test	-0.3411694914102554	TP_to_FN_regressed	-1.0013989	-2.411391	False
FGRAMPH1_01G14859	0	test	0	0.3497189283370971	0	0.2243367582559585	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1253821700811386	TN_stable	-1.1227645	-3.5738397	False
FGRAMPH1_01G14873	1	test	1	0.5331026315689087	1	0.9134237766265868	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.3803211450576781	TP_stable	-2.2573597	-4.6068125	False
FGRAMPH1_01G14875	0	test	1	0.6885274052619934	1	0.6103650331497192	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	-0.0781623721122741	persistent_FP	-1.7683268	-3.921108	False
FGRAMPH1_01G14879	1	test	1	0.5821828246116638	1	0.560051441192627	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0221313834190368	TP_stable	-0.31760648	-2.6661785	False
FGRAMPH1_01G14891	0	test	0	0.1707644164562225	0	0.2282120436429977	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0574476271867751	TN_stable	-0.24765034	-2.7764113	False
FGRAMPH1_01G14893	0	test	0	0.3671466708183288	0	0.041657093912363	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.3254895769059658	TN_stable	-1.9490644	-1.1650622	False
FGRAMPH1_01G14915	0	test	0	0.0167325381189584	0	2.634390372947133e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0167325381186949	TN_stable	7.371895	3.8420339	False
FGRAMPH1_01G14975	1	test	1	0.7820520401000977	1	0.8589694499969482	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0769174098968505	TP_stable	-2.2884893	-2.7288365	False
FGRAMPH1_01G14985	0	test	0	0.3894208371639251	0	0.1019283607602119	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2874924764037132	TN_stable	-2.595795	-1.2735795	False
FGRAMPH1_01G14995	0	test	0	0.1118701845407486	0	0.0646592006087303	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0472109839320182	TN_stable	-0.77771866	-3.151722	False
FGRAMPH1_01G15005	0	test	0	0.0152788609266281	0	0.0002558166161179	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0150230443105102	TN_stable	0.08670292	-0.6973626	False
FGRAMPH1_01G15009	0	test	1	0.7531235814094543	1	0.5097578763961792	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	-0.2433657050132751	persistent_FP	-2.622163	-2.3462207	False
FGRAMPH1_01G15029	0	test	0	0.0261060129851102	0	0.0001053613304975	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0260006516546127	TN_stable	-0.27646232	-4.111683	False
FGRAMPH1_01G15033	0	test	0	0.0714474245905876	0	4.446265847946052e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0714429783247396	TN_stable	-2.305343	1.9685762	False
FGRAMPH1_01G15035	0	test	0	0.0200385954231023	0	0.0133590186014771	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0066795768216252	TN_stable	-3.0834374	1.3936949	False
FGRAMPH1_01G15043	0	test	0	0.0085318014025688	0	0.1111093237996101	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.1025775223970412	TN_stable	-3.6411738	-3.1897235	False
FGRAMPH1_01G15045	0	test	1	0.7533886432647705	1	0.9430490732192992	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	0.1896604299545287	persistent_FP	-3.067712	-4.2429795	False
FGRAMPH1_01G15065	0	test	0	0.0059453565627336	0	3.0010605003676093e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0059453565624334	TN_stable	0.16009161	3.4028227	False
FGRAMPH1_01G15075	0	test	0	0.0988125652074813	0	1.3087803063527303e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.098812563898701	TN_stable	3.6227114	2.902559	False
FGRAMPH1_01G15089	0	test	0	1.7879274309962057e-05	0	5.8064859587148034e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.782120945037491e-05	TN_stable	0.753535	-1.1536304	False
FGRAMPH1_01G15103	1	test	1	0.6385015845298767	1	0.5177996754646301	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1207019090652465	TP_stable	-3.2235894	-3.6698308	False
FGRAMPH1_01G15113	1	test	0	0.3370114266872406	1	0.9426206350326538	FN_to_TP_rescued	fgraminearum_newlabel	fgraminearum	1029	test	0.6056092083454132	FN_to_TP_rescued	-2.2374194	-3.096535	True
FGRAMPH1_01G15117	0	test	0	0.2634071409702301	0	0.0008737972239032	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2625333437463269	TN_stable	-0.0923223	-1.3380821	False
FGRAMPH1_01G15121	0	test	0	0.071684293448925	0	8.758034377473294e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0716842934489162	TN_stable	3.046566	3.3220308	False
FGRAMPH1_01G15123	0	test	0	0.0276273898780345	0	3.019023324668524e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0276243708547098	TN_stable	-1.8307806	1.0094342	False
FGRAMPH1_01G15127	0	test	0	0.4044328033924103	0	5.442492973222608e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.4044328033923559	TN_stable	-0.06621385	4.841754	False
FGRAMPH1_01G15135	0	test	0	0.0155037073418498	0	2.29805725456803e-18	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0155037073418497	TN_stable	-0.37040645	3.7138758	False
FGRAMPH1_01G15139	0	test	0	0.2147792428731918	0	3.2880098383564205e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2147792428699038	TN_stable	1.7816324	2.6425676	False
FGRAMPH1_01G15149	0	test	0	0.10751823335886	0	8.486019910857942e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1075182333588515	TN_stable	8.192386	3.420815	False
