gene_id	raw_location	normalized_location	evidence	source_db
FGRAMPH1_01G10973	Vacuole membrane	Vacuole	eFG	eFG
FGRAMPH1_01G10975	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G10975	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G10975	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G10979	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G10981	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G10981	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G10981	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G10981	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G10981	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G10983	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G10983	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G10985	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G10987	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G10991	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G10991	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G10991	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G10991	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G10991	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G10991	cytoskeleton	Cytoskeleton	eFG	eFG
FGRAMPH1_01G10989	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G10989	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G10989	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G10997	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G10997	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G10997	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G10997	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G10997	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11005	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11005	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11005	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11007	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11007	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11009	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11009	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11011	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11011	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11011	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11013	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11013	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11013	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11013	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11013	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11015	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11015	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11015	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11017	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11017	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G11019	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11019	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11023	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11023	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G11023	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11023	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11025	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11025	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11027	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11027	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11027	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11027	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11027	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11029	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11029	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11029	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11031	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11041	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11041	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11041	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11041	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11053	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11053	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11053	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11055	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11055	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11057	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11057	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11057	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G11057	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11057	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11057	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G11063	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11063	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11063	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11063	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G11065	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11065	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11067	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11071	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11071	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11075	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11075	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11085	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11085	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11085	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11087	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11087	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11087	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11089	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11089	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11091	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11091	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11091	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11093	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11093	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11095	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11095	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11095	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11097	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11097	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11097	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11099	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11101	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11101	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11103	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11103	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G11103	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11105	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11105	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G11105	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11105	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11105	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11111	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11111	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11113	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11113	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11113	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11115	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11115	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11117	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11117	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11117	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11119	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11119	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11121	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11121	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11123	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11123	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11123	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11125	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11125	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11125	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G11125	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11125	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11127	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11127	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11127	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11133	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11137	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11137	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11137	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11143	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11143	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11145	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11147	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11147	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11149	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11149	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11149	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11149	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11155	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11155	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G11155	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11155	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11155	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11157	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11157	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11159	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11159	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11161	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11161	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11161	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11161	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11167	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11167	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11167	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11169	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11169	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11169	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11169	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11169	Vacuole membrane	Vacuole	eFG	eFG
FGRAMPH1_01G11177	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11177	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11177	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11177	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11177	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11177	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11179	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11179	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11179	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11181	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11181	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11181	cytoskeleton	Cytoskeleton	eFG	eFG
FGRAMPH1_01G11183	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11183	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11185	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11185	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11187	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11187	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11189	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11189	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11189	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11201	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11201	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11201	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11201	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11207	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11207	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11207	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11209	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11209	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11211	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11211	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11211	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11215	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11215	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11215	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11217	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11217	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11217	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11217	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11219	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11221	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11221	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11221	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G11225	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11225	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11227	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11229	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11229	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G11231	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11231	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11231	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11233	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11233	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11233	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11233	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11233	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G11237	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11237	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11237	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11237	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11239	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G11239	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G11241	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11241	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11241	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11243	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11243	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G11243	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11243	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11245	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11245	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11245	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11245	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11245	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11245	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G11245	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11247	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G11249	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11249	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G11251	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11251	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G11251	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G11255	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11255	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G11255	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G11257	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11257	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G11259	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G11259	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28287	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G28287	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G28281	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28279	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28279	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28279	cytoskeleton	Cytoskeleton	eFG	eFG
FGRAMPH1_01G28269	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G28269	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28269	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28269	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28269	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28263	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28263	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28261	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28261	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28261	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28249	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28249	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28249	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28247	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28241	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28241	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28241	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28237	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G28237	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28237	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28235	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28235	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28233	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28233	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28231	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28227	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28225	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28221	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28221	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28219	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G28219	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28219	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G28219	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28219	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G28219	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28215	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28215	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28217	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28217	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28213	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G28213	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28211	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28211	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28211	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28209	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G28209	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28209	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28209	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28201	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28201	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28201	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G28203	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28203	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28193	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28193	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28193	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28193	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G28193	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28193	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G28191	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28189	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28189	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28187	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28177	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G28177	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28173	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G28173	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28173	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28165	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28165	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G28165	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28165	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28161	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28161	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G28163	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28153	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28149	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28147	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28145	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28143	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28141	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G28141	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28141	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28141	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28141	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28139	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28139	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28139	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28139	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28137	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28137	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G28137	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28135	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G28135	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G28135	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28135	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28133	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G28133	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28131	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G28131	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G28131	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G28131	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G28129	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G28129	Nucleus	Nucleus	eFG	eFG
