gene_id	in_labels	source_occurrences	source_files	sequence_length	unique_sequences	in_fasta_source	duplicate_source_id	status
S000003332	True	1	SC_NE_genes.xlsx	950	1	True	False	matched
S000003333	True	1	SC_NE_genes.xlsx	346	1	True	False	matched
S000003334	True	1	SC_NE_genes.xlsx	183	1	True	False	matched
S000003335	True	1	SC_E_genes.xlsx	605	1	True	False	matched
S000003336	True	1	SC_NE_genes.xlsx	307	1	True	False	matched
S000003337	True	1	SC_NE_genes.xlsx	77	1	True	False	matched
S000003338	True	1	SC_NE_genes.xlsx	265	1	True	False	matched
S000003340	True	1	SC_NE_genes.xlsx	471	1	True	False	matched
S000003341	True	1	SC_NE_genes.xlsx	380	1	True	False	matched
S000003342	True	1	SC_NE_genes.xlsx	445	1	True	False	matched
S000003343	True	1	SC_NE_genes.xlsx	400	1	True	False	matched
S000003344	True	1	SC_NE_genes.xlsx	389	1	True	False	matched
S000003345	True	1	SC_E_genes.xlsx	343	1	True	False	matched
S000003348	True	1	SC_E_genes.xlsx	1451	1	True	False	matched
S000003349	True	1	SC_NE_genes.xlsx	476	1	True	False	matched
S000003350	True	1	SC_NE_genes.xlsx	145	1	True	False	matched
S000003351	True	1	SC_E_genes.xlsx	541	1	True	False	matched
S000003352	True	1	SC_E_genes.xlsx	262	1	True	False	matched
S000003353	True	1	SC_NE_genes.xlsx	492	1	True	False	matched
S000003354	True	1	SC_NE_genes.xlsx	402	1	True	False	matched
S000003355	True	1	SC_NE_genes.xlsx	513	1	True	False	matched
S000003356	True	1	SC_NE_genes.xlsx	572	1	True	False	matched
S000003357	True	1	SC_NE_genes.xlsx	1036	1	True	False	matched
S000003358	True	1	SC_NE_genes.xlsx	230	1	True	False	matched
S000003359	True	1	SC_NE_genes.xlsx	312	1	True	False	matched
S000003360	True	1	SC_E_genes.xlsx	713	1	True	False	matched
S000003361	True	1	SC_NE_genes.xlsx	215	1	True	False	matched
S000003362	True	1	SC_NE_genes.xlsx	816	1	True	False	matched
S000003363	True	1	SC_NE_genes.xlsx	174	1	True	False	matched
S000003364	True	1	SC_NE_genes.xlsx	287	1	True	False	matched
S000003365	True	1	SC_NE_genes.xlsx	183	1	True	False	matched
S000003366	True	1	SC_NE_genes.xlsx	1122	1	True	False	matched
S000003367	True	1	SC_NE_genes.xlsx	258	1	True	False	matched
S000003368	True	1	SC_NE_genes.xlsx	241	1	True	False	matched
S000003370	True	1	SC_NE_genes.xlsx	614	1	True	False	matched
S000003372	True	1	SC_E_genes.xlsx	956	1	True	False	matched
S000003373	True	1	SC_NE_genes.xlsx	467	1	True	False	matched
S000003374	True	1	SC_NE_genes.xlsx	410	1	True	False	matched
S000003375	True	1	SC_NE_genes.xlsx	771	1	True	False	matched
S000003376	True	1	SC_NE_genes.xlsx	326	1	True	False	matched
S000003377	True	1	SC_E_genes.xlsx	707	1	True	False	matched
S000003378	True	1	SC_NE_genes.xlsx	211	1	True	False	matched
S000003379	True	1	SC_E_genes.xlsx	288	1	True	False	matched
S000003380	True	1	SC_NE_genes.xlsx	155	1	True	False	matched
S000003381	True	1	SC_NE_genes.xlsx	432	1	True	False	matched
S000003382	True	1	SC_NE_genes.xlsx	864	1	True	False	matched
S000003384	True	1	SC_NE_genes.xlsx	272	1	True	False	matched
S000003385	True	1	SC_NE_genes.xlsx	217	1	True	False	matched
S000003386	True	1	SC_NE_genes.xlsx	356	1	True	False	matched
S000003387	True	1	SC_NE_genes.xlsx	507	1	True	False	matched
S000003388	True	1	SC_E_genes.xlsx	425	1	True	False	matched
S000003389	True	1	SC_NE_genes.xlsx	869	1	True	False	matched
S000003390	True	1	SC_E_genes.xlsx	250	1	True	False	matched
S000003391	True	1	SC_NE_genes.xlsx	414	1	True	False	matched
S000003393	True	1	SC_NE_genes.xlsx	263	1	True	False	matched
S000003394	True	1	SC_NE_genes.xlsx	952	1	True	False	matched
S000003395	True	1	SC_NE_genes.xlsx	341	1	True	False	matched
S000003397	True	1	SC_NE_genes.xlsx	345	1	True	False	matched
S000003398	True	1	SC_NE_genes.xlsx	560	1	True	False	matched
S000003399	True	1	SC_NE_genes.xlsx	233	1	True	False	matched
S000003400	True	1	SC_NE_genes.xlsx	376	1	True	False	matched
S000003401	True	1	SC_NE_genes.xlsx	404	1	True	False	matched
S000003402	True	1	SC_NE_genes.xlsx	1138	1	True	False	matched
S000003403	True	1	SC_NE_genes.xlsx	575	1	True	False	matched
S000003404	True	1	SC_E_genes.xlsx	248	1	True	False	matched
S000003405	True	1	SC_NE_genes.xlsx	368	1	True	False	matched
S000003406	True	1	SC_NE_genes.xlsx	147	1	True	False	matched
S000003407	True	1	SC_E_genes.xlsx	496	1	True	False	matched
S000003409	True	1	SC_NE_genes.xlsx	535	1	True	False	matched
S000003410	True	1	SC_NE_genes.xlsx	722	1	True	False	matched
S000003411	True	1	SC_E_genes.xlsx	406	1	True	False	matched
S000003412	True	1	SC_NE_genes.xlsx	345	1	True	False	matched
S000003413	True	1	SC_NE_genes.xlsx	105	1	True	False	matched
S000003415	True	1	SC_NE_genes.xlsx	66	1	True	False	matched
S000003416	True	1	SC_NE_genes.xlsx	1950	1	True	False	matched
S000003417	True	1	SC_E_genes.xlsx	394	1	True	False	matched
S000003418	True	1	SC_E_genes.xlsx	735	1	True	False	matched
S000003419	True	1	SC_NE_genes.xlsx	394	1	True	False	matched
S000003420	True	1	SC_NE_genes.xlsx	1021	1	True	False	matched
S000003421	True	1	SC_NE_genes.xlsx	507	1	True	False	matched
S000003423	True	1	SC_E_genes.xlsx	603	1	True	False	matched
S000003424	True	1	SC_NE_genes.xlsx	332	1	True	False	matched
S000003425	True	1	SC_NE_genes.xlsx	410	1	True	False	matched
S000003426	True	1	SC_NE_genes.xlsx	600	1	True	False	matched
S000003427	True	1	SC_E_genes.xlsx	246	1	True	False	matched
S000003428	True	1	SC_NE_genes.xlsx	817	1	True	False	matched
S000003429	True	1	SC_NE_genes.xlsx	547	1	True	False	matched
S000003430	True	1	SC_E_genes.xlsx	817	1	True	False	matched
S000003431	True	1	SC_NE_genes.xlsx	759	1	True	False	matched
S000003432	True	1	SC_NE_genes.xlsx	788	1	True	False	matched
S000003433	True	1	SC_NE_genes.xlsx	225	1	True	False	matched
S000003434	True	1	SC_NE_genes.xlsx	424	1	True	False	matched
S000003435	True	1	SC_NE_genes.xlsx	148	1	True	False	matched
S000003436	True	1	SC_NE_genes.xlsx	946	1	True	False	matched
S000003437	True	1	SC_NE_genes.xlsx	290	1	True	False	matched
S000003438	True	1	SC_NE_genes.xlsx	101	1	True	False	matched
S000003439	True	1	SC_NE_genes.xlsx	261	1	True	False	matched
S000003440	True	1	SC_NE_genes.xlsx	309	1	True	False	matched
S000003441	True	1	SC_NE_genes.xlsx	104	1	True	False	matched
S000003442	True	1	SC_NE_genes.xlsx	411	1	True	False	matched
S000003443	True	1	SC_E_genes.xlsx	486	1	True	False	matched
S000003444	True	1	SC_NE_genes.xlsx	468	1	True	False	matched
S000003445	True	1	SC_NE_genes.xlsx	317	1	True	False	matched
S000003446	True	1	SC_NE_genes.xlsx	252	1	True	False	matched
S000003447	True	1	SC_NE_genes.xlsx	110	1	True	False	matched
S000003448	True	1	SC_E_genes.xlsx	609	1	True	False	matched
S000003449	True	1	SC_NE_genes.xlsx	2039	1	True	False	matched
S000003450	True	1	SC_E_genes.xlsx	1084	1	True	False	matched
S000003452	True	1	SC_NE_genes.xlsx	269	1	True	False	matched
S000003453	True	1	SC_NE_genes.xlsx	622	1	True	False	matched
S000003454	True	1	SC_NE_genes.xlsx	293	1	True	False	matched
S000003455	True	1	SC_NE_genes.xlsx	448	1	True	False	matched
S000003456	True	1	SC_NE_genes.xlsx	613	1	True	False	matched
S000003457	True	1	SC_NE_genes.xlsx	593	1	True	False	matched
S000003459	True	1	SC_NE_genes.xlsx	525	1	True	False	matched
S000003461	True	1	SC_NE_genes.xlsx	505	1	True	False	matched
S000003462	True	1	SC_NE_genes.xlsx	137	1	True	False	matched
S000003463	True	1	SC_NE_genes.xlsx	310	1	True	False	matched
S000003464	True	1	SC_NE_genes.xlsx	228	1	True	False	matched
S000003465	True	1	SC_NE_genes.xlsx	1178	1	True	False	matched
S000003466	True	1	SC_NE_genes.xlsx	399	1	True	False	matched
S000003467	True	1	SC_NE_genes.xlsx	233	1	True	False	matched
S000003468	True	1	SC_NE_genes.xlsx	95	1	True	False	matched
S000003469	True	1	SC_NE_genes.xlsx	785	1	True	False	matched
S000003470	True	1	SC_NE_genes.xlsx	882	1	True	False	matched
S000003471	True	1	SC_NE_genes.xlsx	288	1	True	False	matched
S000003472	True	1	SC_NE_genes.xlsx	987	1	True	False	matched
S000003473	True	1	SC_NE_genes.xlsx	568	1	True	False	matched
S000003475	True	1	SC_NE_genes.xlsx	146	1	True	False	matched
S000003476	True	1	SC_NE_genes.xlsx	427	1	True	False	matched
S000003477	True	1	SC_E_genes.xlsx	767	1	True	False	matched
S000003478	True	1	SC_E_genes.xlsx	596	1	True	False	matched
S000003479	True	1	SC_NE_genes.xlsx	239	1	True	False	matched
S000003480	True	1	SC_NE_genes.xlsx	255	1	True	False	matched
S000003481	True	1	SC_NE_genes.xlsx	456	1	True	False	matched
S000003482	True	1	SC_NE_genes.xlsx	781	1	True	False	matched
S000003483	True	1	SC_E_genes.xlsx	196	1	True	False	matched
S000003484	True	1	SC_NE_genes.xlsx	439	1	True	False	matched
S000003485	True	1	SC_E_genes.xlsx	260	1	True	False	matched
S000003486	True	1	SC_NE_genes.xlsx	437	1	True	False	matched
S000003487	True	1	SC_NE_genes.xlsx	479	1	True	False	matched
S000003488	True	1	SC_NE_genes.xlsx	492	1	True	False	matched
S000003489	True	1	SC_NE_genes.xlsx	366	1	True	False	matched
S000003490	True	1	SC_NE_genes.xlsx	1031	1	True	False	matched
S000003492	True	1	SC_NE_genes.xlsx	534	1	True	False	matched
S000003493	True	1	SC_NE_genes.xlsx	809	1	True	False	matched
S000003494	True	1	SC_NE_genes.xlsx	261	1	True	False	matched
S000003495	True	1	SC_NE_genes.xlsx	424	1	True	False	matched
S000003496	True	1	SC_E_genes.xlsx	751	1	True	False	matched
S000003498	True	1	SC_NE_genes.xlsx	701	1	True	False	matched
S000003499	True	1	SC_E_genes.xlsx	243	1	True	False	matched
S000003500	True	1	SC_NE_genes.xlsx	198	1	True	False	matched
S000003502	True	1	SC_NE_genes.xlsx	1379	1	True	False	matched
S000003503	True	1	SC_NE_genes.xlsx	1967	1	True	False	matched
S000003505	True	1	SC_NE_genes.xlsx	174	1	True	False	matched
S000003506	True	1	SC_E_genes.xlsx	1066	1	True	False	matched
S000003507	True	1	SC_NE_genes.xlsx	157	1	True	False	matched
S000003508	True	1	SC_NE_genes.xlsx	553	1	True	False	matched
S000003509	True	1	SC_E_genes.xlsx	305	1	True	False	matched
S000003510	True	1	SC_E_genes.xlsx	577	1	True	False	matched
S000003511	True	1	SC_NE_genes.xlsx	386	1	True	False	matched
S000003512	True	1	SC_E_genes.xlsx	271	1	True	False	matched
S000003513	True	1	SC_NE_genes.xlsx	1477	1	True	False	matched
S000003514	True	1	SC_NE_genes.xlsx	313	1	True	False	matched
S000003515	True	1	SC_NE_genes.xlsx	341	1	True	False	matched
S000003516	True	1	SC_NE_genes.xlsx	310	1	True	False	matched
S000003517	True	1	SC_NE_genes.xlsx	433	1	True	False	matched
S000003518	True	1	SC_NE_genes.xlsx	375	1	True	False	matched
S000003519	True	1	SC_NE_genes.xlsx	589	1	True	False	matched
S000003520	True	1	SC_NE_genes.xlsx	473	1	True	False	matched
S000003521	True	1	SC_NE_genes.xlsx	616	1	True	False	matched
S000003524	True	1	SC_NE_genes.xlsx	584	1	True	False	matched
S000003527	True	1	SC_NE_genes.xlsx	381	1	True	False	matched
S000003529	True	1	SC_NE_genes.xlsx	77	1	True	False	matched
S000003530	True	1	SC_E_genes.xlsx	93	1	True	False	matched
S000003531	True	1	SC_NE_genes.xlsx	151	1	True	False	matched
S000003534	True	1	SC_NE_genes.xlsx	1793	1	True	False	matched
S000003537	True	1	SC_NE_genes.xlsx	1498	1	True	False	matched
S000003538	True	1	SC_E_genes.xlsx	215	1	True	False	matched
S000003539	True	1	SC_E_genes.xlsx	476	1	True	False	matched
S000003540	True	1	SC_NE_genes.xlsx	118	1	True	False	matched
S000003541	True	1	SC_NE_genes.xlsx	203	1	True	False	matched
S000003542	True	1	SC_E_genes.xlsx	2026	1	True	False	matched
S000003543	True	1	SC_NE_genes.xlsx	323	1	True	False	matched
S000003545	True	1	SC_E_genes.xlsx	568	1	True	False	matched
S000003547	True	1	SC_E_genes.xlsx	666	1	True	False	matched
S000003548	True	1	SC_E_genes.xlsx	161	1	True	False	matched
S000003549	True	1	SC_NE_genes.xlsx	721	1	True	False	matched
S000003550	True	1	SC_NE_genes.xlsx	515	1	True	False	matched
S000003551	True	1	SC_E_genes.xlsx	534	1	True	False	matched
S000003553	True	1	SC_NE_genes.xlsx	561	1	True	False	matched
S000003556	True	1	SC_E_genes.xlsx	682	1	True	False	matched
S000003557	True	1	SC_NE_genes.xlsx	1157	1	True	False	matched
S000003560	True	1	SC_NE_genes.xlsx	347	1	True	False	matched
S000003561	True	1	SC_NE_genes.xlsx	194	1	True	False	matched
S000003562	True	1	SC_E_genes.xlsx	514	1	True	False	matched
S000003563	True	1	SC_E_genes.xlsx	399	1	True	False	matched
S000003564	True	1	SC_NE_genes.xlsx	138	1	True	False	matched
S000003565	True	1	SC_NE_genes.xlsx	111	1	True	False	matched
S000003566	True	1	SC_NE_genes.xlsx	822	1	True	False	matched
S000003567	True	1	SC_NE_genes.xlsx	196	1	True	False	matched
S000003568	True	1	SC_E_genes.xlsx	327	1	True	False	matched
S000003570	True	1	SC_E_genes.xlsx	770	1	True	False	matched
S000003571	True	1	SC_E_genes.xlsx	682	1	True	False	matched
S000003572	True	1	SC_E_genes.xlsx	250	1	True	False	matched
S000003573	True	1	SC_NE_genes.xlsx	423	1	True	False	matched
S000003574	True	1	SC_NE_genes.xlsx	224	1	True	False	matched
S000003575	True	1	SC_NE_genes.xlsx	219	1	True	False	matched
S000003576	True	1	SC_E_genes.xlsx	1683	1	True	False	matched
S000003577	True	1	SC_E_genes.xlsx	823	1	True	False	matched
S000003578	True	1	SC_NE_genes.xlsx	1398	1	True	False	matched
S000003579	True	1	SC_NE_genes.xlsx	257	1	True	False	matched
S000003580	True	1	SC_NE_genes.xlsx	458	1	True	False	matched
S000003581	True	1	SC_NE_genes.xlsx	634	1	True	False	matched
S000003582	True	1	SC_NE_genes.xlsx	409	1	True	False	matched
S000003583	True	1	SC_NE_genes.xlsx	842	1	True	False	matched
S000003584	True	1	SC_NE_genes.xlsx	396	1	True	False	matched
S000003585	True	1	SC_NE_genes.xlsx	450	1	True	False	matched
S000003586	True	1	SC_E_genes.xlsx	1073	1	True	False	matched
S000003587	True	1	SC_NE_genes.xlsx	822	1	True	False	matched
S000003588	True	1	SC_NE_genes.xlsx	332	1	True	False	matched
S000003589	True	1	SC_NE_genes.xlsx	379	1	True	False	matched
S000003590	True	1	SC_E_genes.xlsx	478	1	True	False	matched
S000003591	True	1	SC_NE_genes.xlsx	245	1	True	False	matched
S000003592	True	1	SC_NE_genes.xlsx	880	1	True	False	matched
S000003593	True	1	SC_NE_genes.xlsx	667	1	True	False	matched
S000003594	True	1	SC_NE_genes.xlsx	543	1	True	False	matched
S000003595	True	1	SC_NE_genes.xlsx	408	1	True	False	matched
S000003596	True	1	SC_NE_genes.xlsx	444	1	True	False	matched
S000003597	True	1	SC_E_genes.xlsx	713	1	True	False	matched
S000003598	True	1	SC_NE_genes.xlsx	830	1	True	False	matched
S000003599	True	1	SC_NE_genes.xlsx	238	1	True	False	matched
S000003601	True	1	SC_NE_genes.xlsx	167	1	True	False	matched
S000003602	True	1	SC_NE_genes.xlsx	252	1	True	False	matched
S000003604	True	1	SC_NE_genes.xlsx	299	1	True	False	matched
S000003605	True	1	SC_E_genes.xlsx	594	1	True	False	matched
S000003606	True	1	SC_NE_genes.xlsx	888	1	True	False	matched
S000003607	True	1	SC_NE_genes.xlsx	574	1	True	False	matched
S000003608	True	1	SC_E_genes.xlsx	213	1	True	False	matched
S000003609	True	1	SC_NE_genes.xlsx	645	1	True	False	matched
S000003610	True	1	SC_E_genes.xlsx	1230	1	True	False	matched
S000003612	True	1	SC_E_genes.xlsx	1189	1	True	False	matched
S000003613	True	1	SC_NE_genes.xlsx	131	1	True	False	matched
S000003614	True	1	SC_NE_genes.xlsx	881	1	True	False	matched
S000003615	True	1	SC_NE_genes.xlsx	299	1	True	False	matched
S000003616	True	1	SC_NE_genes.xlsx	1222	1	True	False	matched
S000003617	True	1	SC_E_genes.xlsx	489	1	True	False	matched
S000003618	True	1	SC_NE_genes.xlsx	731	1	True	False	matched
S000003619	True	1	SC_NE_genes.xlsx	604	1	True	False	matched
S000003620	True	1	SC_NE_genes.xlsx	1046	1	True	False	matched
S000003621	True	1	SC_E_genes.xlsx	623	1	True	False	matched
S000003623	True	1	SC_E_genes.xlsx	827	1	True	False	matched
S000003624	True	1	SC_NE_genes.xlsx	338	1	True	False	matched
S000003625	True	1	SC_NE_genes.xlsx	829	1	True	False	matched
S000003626	True	1	SC_E_genes.xlsx	764	1	True	False	matched
S000003627	True	1	SC_E_genes.xlsx	490	1	True	False	matched
S000003628	True	1	SC_NE_genes.xlsx	1174	1	True	False	matched
S000003629	True	1	SC_NE_genes.xlsx	691	1	True	False	matched
S000003630	True	1	SC_NE_genes.xlsx	873	1	True	False	matched
S000003631	True	1	SC_NE_genes.xlsx	1478	1	True	False	matched
S000003632	True	1	SC_NE_genes.xlsx	161	1	True	False	matched
S000003633	True	1	SC_E_genes.xlsx	217	1	True	False	matched
S000003634	True	1	SC_NE_genes.xlsx	1058	1	True	False	matched
S000003635	True	1	SC_NE_genes.xlsx	746	1	True	False	matched
S000003636	True	1	SC_NE_genes.xlsx	607	1	True	False	matched
S000003637	True	1	SC_NE_genes.xlsx	678	1	True	False	matched
S000003638	True	1	SC_NE_genes.xlsx	819	1	True	False	matched
S000003639	True	1	SC_NE_genes.xlsx	618	1	True	False	matched
S000003640	True	1	SC_E_genes.xlsx	149	1	True	False	matched
S000003641	True	1	SC_NE_genes.xlsx	560	1	True	False	matched
S000003642	True	1	SC_NE_genes.xlsx	645	1	True	False	matched
S000003643	True	1	SC_NE_genes.xlsx	387	1	True	False	matched
S000003644	True	1	SC_NE_genes.xlsx	383	1	True	False	matched
S000003645	True	1	SC_E_genes.xlsx	1769	1	True	False	matched
S000003646	True	1	SC_NE_genes.xlsx	551	1	True	False	matched
S000003647	True	1	SC_E_genes.xlsx	550	1	True	False	matched
S000003648	True	1	SC_NE_genes.xlsx	714	1	True	False	matched
S000003649	True	1	SC_NE_genes.xlsx	1803	1	True	False	matched
S000003650	True	1	SC_NE_genes.xlsx	414	1	True	False	matched
S000003651	True	1	SC_NE_genes.xlsx	279	1	True	False	matched
S000003652	True	1	SC_NE_genes.xlsx	337	1	True	False	matched
S000003653	True	1	SC_NE_genes.xlsx	311	1	True	False	matched
S000003654	True	1	SC_NE_genes.xlsx	219	1	True	False	matched
S000003657	True	1	SC_NE_genes.xlsx	238	1	True	False	matched
S000003658	True	1	SC_NE_genes.xlsx	175	1	True	False	matched
S000003659	True	1	SC_NE_genes.xlsx	478	1	True	False	matched
S000003660	True	1	SC_NE_genes.xlsx	172	1	True	False	matched
S000003661	True	1	SC_E_genes.xlsx	383	1	True	False	matched
S000003662	True	1	SC_NE_genes.xlsx	307	1	True	False	matched
S000003663	True	1	SC_NE_genes.xlsx	640	1	True	False	matched
S000003664	True	1	SC_NE_genes.xlsx	668	1	True	False	matched
S000003665	True	1	SC_NE_genes.xlsx	1235	1	True	False	matched
S000003666	True	1	SC_NE_genes.xlsx	2214	1	True	False	matched
S000003667	True	1	SC_NE_genes.xlsx	356	1	True	False	matched
S000003668	True	1	SC_NE_genes.xlsx	750	1	True	False	matched
S000003669	True	1	SC_NE_genes.xlsx	314	1	True	False	matched
S000003670	True	1	SC_NE_genes.xlsx	409	1	True	False	matched
S000003672	True	1	SC_NE_genes.xlsx	87	1	True	False	matched
S000003673	True	1	SC_NE_genes.xlsx	380	1	True	False	matched
S000003674	True	1	SC_NE_genes.xlsx	395	1	True	False	matched
S000003675	True	1	SC_NE_genes.xlsx	428	1	True	False	matched
S000003676	True	1	SC_NE_genes.xlsx	221	1	True	False	matched
S000003677	True	1	SC_NE_genes.xlsx	807	1	True	False	matched
S000003679	True	1	SC_E_genes.xlsx	158	1	True	False	matched
S000003680	True	1	SC_NE_genes.xlsx	104	1	True	False	matched
S000003681	True	1	SC_NE_genes.xlsx	294	1	True	False	matched
S000003682	True	1	SC_NE_genes.xlsx	469	1	True	False	matched
S000003683	True	1	SC_NE_genes.xlsx	382	1	True	False	matched
S000003684	True	1	SC_NE_genes.xlsx	233	1	True	False	matched
S000003685	True	1	SC_NE_genes.xlsx	663	1	True	False	matched
S000003687	True	1	SC_NE_genes.xlsx	133	1	True	False	matched
S000003689	True	1	SC_NE_genes.xlsx	533	1	True	False	matched
S000003690	True	1	SC_NE_genes.xlsx	944	1	True	False	matched
S000003691	True	1	SC_NE_genes.xlsx	452	1	True	False	matched
S000003692	True	1	SC_E_genes.xlsx	699	1	True	False	matched
S000003693	True	1	SC_NE_genes.xlsx	830	1	True	False	matched
S000003694	True	1	SC_NE_genes.xlsx	227	1	True	False	matched
S000003695	True	1	SC_NE_genes.xlsx	413	1	True	False	matched
S000003696	True	1	SC_NE_genes.xlsx	287	1	True	False	matched
S000003697	True	1	SC_NE_genes.xlsx	180	1	True	False	matched
S000003698	True	1	SC_NE_genes.xlsx	583	1	True	False	matched
S000003699	True	1	SC_NE_genes.xlsx	555	1	True	False	matched
S000003700	True	1	SC_NE_genes.xlsx	397	1	True	False	matched
S000003701	True	1	SC_NE_genes.xlsx	855	1	True	False	matched
S000003702	True	1	SC_NE_genes.xlsx	94	1	True	False	matched
S000003703	True	1	SC_E_genes.xlsx	352	1	True	False	matched
S000003704	True	1	SC_NE_genes.xlsx	733	1	True	False	matched
S000003706	True	1	SC_NE_genes.xlsx	209	1	True	False	matched
S000003707	True	1	SC_NE_genes.xlsx	396	1	True	False	matched
S000003708	True	1	SC_NE_genes.xlsx	576	1	True	False	matched
S000003709	True	1	SC_E_genes.xlsx	122	1	True	False	matched
S000003710	True	1	SC_E_genes.xlsx	276	1	True	False	matched
S000003712	True	1	SC_NE_genes.xlsx	825	1	True	False	matched
S000003713	True	1	SC_NE_genes.xlsx	184	1	True	False	matched
S000003714	True	1	SC_NE_genes.xlsx	271	1	True	False	matched
S000003715	True	1	SC_NE_genes.xlsx	109	1	True	False	matched
S000003716	True	1	SC_NE_genes.xlsx	325	1	True	False	matched
S000003717	True	1	SC_NE_genes.xlsx	611	1	True	False	matched
S000003719	True	1	SC_NE_genes.xlsx	422	1	True	False	matched
S000003720	True	1	SC_NE_genes.xlsx	123	1	True	False	matched
S000003721	True	1	SC_NE_genes.xlsx	293	1	True	False	matched
S000003722	True	1	SC_NE_genes.xlsx	586	1	True	False	matched
S000003723	True	1	SC_NE_genes.xlsx	819	1	True	False	matched
S000003725	True	1	SC_NE_genes.xlsx	51	1	True	False	matched
S000003726	True	1	SC_NE_genes.xlsx	130	1	True	False	matched
S000003727	True	1	SC_NE_genes.xlsx	138	1	True	False	matched
S000003728	True	1	SC_NE_genes.xlsx	234	1	True	False	matched
S000003729	True	1	SC_NE_genes.xlsx	402	1	True	False	matched
S000003730	True	1	SC_E_genes.xlsx	513	1	True	False	matched
S000003732	True	1	SC_NE_genes.xlsx	310	1	True	False	matched
S000003733	True	1	SC_NE_genes.xlsx	1254	1	True	False	matched
S000003734	True	1	SC_NE_genes.xlsx	881	1	True	False	matched
S000003736	True	1	SC_NE_genes.xlsx	789	1	True	False	matched
S000003737	True	1	SC_NE_genes.xlsx	599	1	True	False	matched
S000003739	True	1	SC_E_genes.xlsx	280	1	True	False	matched
S000003740	True	1	SC_NE_genes.xlsx	840	1	True	False	matched
S000003741	True	1	SC_NE_genes.xlsx	758	1	True	False	matched
S000003743	True	1	SC_NE_genes.xlsx	2014	1	True	False	matched
S000003744	True	1	SC_NE_genes.xlsx	329	1	True	False	matched
S000003745	True	1	SC_NE_genes.xlsx	654	1	True	False	matched
S000003746	True	1	SC_NE_genes.xlsx	271	1	True	False	matched
S000003748	True	1	SC_NE_genes.xlsx	799	1	True	False	matched
S000003749	True	1	SC_NE_genes.xlsx	331	1	True	False	matched
S000003750	True	1	SC_NE_genes.xlsx	569	1	True	False	matched
S000003752	True	1	SC_NE_genes.xlsx	581	1	True	False	matched
S000003753	True	1	SC_NE_genes.xlsx	198	1	True	False	matched
S000003754	True	1	SC_NE_genes.xlsx	196	1	True	False	matched
S000003761	True	1	SC_NE_genes.xlsx	602	1	True	False	matched
S000003762	True	1	SC_E_genes.xlsx	593	1	True	False	matched
S000003763	True	1	SC_NE_genes.xlsx	519	1	True	False	matched
S000003764	True	1	SC_NE_genes.xlsx	650	1	True	False	matched
S000003765	True	1	SC_NE_genes.xlsx	700	1	True	False	matched
S000003766	True	1	SC_E_genes.xlsx	487	1	True	False	matched
S000003767	True	1	SC_E_genes.xlsx	304	1	True	False	matched
S000003768	True	1	SC_NE_genes.xlsx	338	1	True	False	matched
S000003769	True	1	SC_NE_genes.xlsx	332	1	True	False	matched
S000003770	True	1	SC_NE_genes.xlsx	94	1	True	False	matched
S000003771	True	1	SC_NE_genes.xlsx	511	1	True	False	matched
S000003772	True	1	SC_NE_genes.xlsx	261	1	True	False	matched
S000003773	True	1	SC_E_genes.xlsx	132	1	True	False	matched
S000003774	True	1	SC_E_genes.xlsx	403	1	True	False	matched
S000003775	True	1	SC_NE_genes.xlsx	198	1	True	False	matched
S000003776	True	1	SC_NE_genes.xlsx	510	1	True	False	matched
S000003777	True	1	SC_E_genes.xlsx	585	1	True	False	matched
S000003778	True	1	SC_E_genes.xlsx	170	1	True	False	matched
S000003780	True	1	SC_NE_genes.xlsx	349	1	True	False	matched
S000003782	True	1	SC_NE_genes.xlsx	314	1	True	False	matched
S000003783	True	1	SC_E_genes.xlsx	109	1	True	False	matched
S000003785	True	1	SC_NE_genes.xlsx	244	1	True	False	matched
S000003786	True	1	SC_NE_genes.xlsx	177	1	True	False	matched
S000003787	True	1	SC_NE_genes.xlsx	440	1	True	False	matched
S000003788	True	1	SC_NE_genes.xlsx	1755	1	True	False	matched
S000003789	True	1	SC_NE_genes.xlsx	440	1	True	False	matched
S000003790	True	1	SC_NE_genes.xlsx	1755	1	True	False	matched
S000003791	True	1	SC_NE_genes.xlsx	745	1	True	False	matched
S000003792	True	1	SC_NE_genes.xlsx	1408	1	True	False	matched
S000003793	True	1	SC_NE_genes.xlsx	393	1	True	False	matched
S000003794	True	1	SC_NE_genes.xlsx	1357	1	True	False	matched
S000003795	True	1	SC_NE_genes.xlsx	108	1	True	False	matched
S000003796	True	1	SC_NE_genes.xlsx	1085	1	True	False	matched
S000003797	True	1	SC_NE_genes.xlsx	892	1	True	False	matched
S000003800	True	1	SC_NE_genes.xlsx	1121	1	True	False	matched
S000003801	True	1	SC_NE_genes.xlsx	779	1	True	False	matched
S000003802	True	1	SC_E_genes.xlsx	1174	1	True	False	matched
S000003803	True	1	SC_E_genes.xlsx	744	1	True	False	matched
S000003804	True	1	SC_NE_genes.xlsx	350	1	True	False	matched
S000003805	True	1	SC_NE_genes.xlsx	140	1	True	False	matched
S000003806	True	1	SC_E_genes.xlsx	654	1	True	False	matched
S000003807	True	1	SC_E_genes.xlsx	604	1	True	False	matched
S000003808	True	1	SC_NE_genes.xlsx	157	1	True	False	matched
S000003809	True	1	SC_NE_genes.xlsx	109	1	True	False	matched
