raw_probe_id	mapped_gene_id	mapping_status	mapping_method	keep_record	source_file	platform_gpl
Q7Z3D6	ENSG00000133943	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3E1	ENSG00000163659	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3E2	ENSG00000165813	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3E5	ENSG00000135931	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3F1	ENSG00000163328	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3G6	ENSG00000163637	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3H0	ENSG00000167612	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3H4	ENSG00000187033	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3I7	ENSG00000180938	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3J2	ENSG00000103544	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3J3	ENSG00000196862	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3K3	ENSG00000143442	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3K6	ENSG00000155545	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3Q1	ENSG00000139508	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3S7	ENSG00000151062	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3S9	ENSG00000264343	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3T1		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3T8	ENSG00000039319	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3U7	ENSG00000061987	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3V4	ENSG00000151148	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3V5	ENSG00000180479	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3Y7	ENSG00000173908	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3Y8	ENSG00000171446	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3Y9	ENSG00000186393	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3Z0	ENSG00000204897	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3Z2	ENSG00000198570	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3Z3	ENSG00000184571	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z3Z4	ENSG00000134627	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z401	ENSG00000174485	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z402	ENSG00000170537	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z403	ENSG00000141524	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z404	ENSG00000167608	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z406	ENSG00000105357	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z407	ENSG00000164796	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z408	ENSG00000121904	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z410	ENSG00000178297	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z412	ENSG00000215193	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z417	ENSG00000108256	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z418	ENSG00000186795	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z419	ENSG00000137393	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z422	ENSG00000055070	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z429	ENSG00000178719	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z434	ENSG00000088888	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z442		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z443	ENSG00000277481	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z444	ENSG00000187682	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z449	ENSG00000155016	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z460	ENSG00000074054	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z465	ENSG00000163141	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z478	ENSG00000067248	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z494	ENSG00000113971	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4B0		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4F1	ENSG00000197324	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4G1	ENSG00000188243	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4G4	ENSG00000066651	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4H3	ENSG00000111906	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4H4	ENSG00000128165	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4H7	ENSG00000147874	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4H8	ENSG00000178202	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4H9	ENSG00000178397	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4I7	ENSG00000072163	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4J2	ENSG00000204007	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4K8	ENSG00000163462	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4L0	ENSG00000187581	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4L5	ENSG00000123607	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4L9	ENSG00000178125	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4M0	ENSG00000183324	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4N2	ENSG00000134160	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4N8	ENSG00000149380	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4P5	ENSG00000143869	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4Q2	ENSG00000155393	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4R8	ENSG00000185127	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4S6	ENSG00000139116	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4S9	ENSG00000152292	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4T8	ENSG00000106648	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4T9	ENSG00000183833	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4U5		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4V0	ENSG00000183621	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4V5	ENSG00000167674	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4W1	ENSG00000169738	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4W2	ENSG00000151033	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4W3	ENSG00000244025	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z4Y8	ENSG00000249222	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z553	ENSG00000139915	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z569		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z570	ENSG00000170396	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z572	ENSG00000187144	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z589	ENSG00000158636	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z591	ENSG00000106948	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5A4		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5A7	ENSG00000219438	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5A8	ENSG00000184599	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5A9	ENSG00000183662	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5B4	ENSG00000166405	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5D8	ENSG00000205857	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5G4	ENSG00000147533	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5H3	ENSG00000128805	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5H4		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5H5	ENSG00000228567	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5J1	ENSG00000167733	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5J4	ENSG00000108557	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5J8	ENSG00000151687	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5K2	ENSG00000062650	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5L0	ENSG00000182853	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5L2	ENSG00000166024	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5L3	ENSG00000144119	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5L4	ENSG00000166118	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5L7	ENSG00000174348	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5L9	ENSG00000168264	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5M5	ENSG00000188869	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5M8	ENSG00000131969	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5N4	ENSG00000146555	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5P4	ENSG00000170509	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5Q1	ENSG00000137449	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5Q5	ENSG00000130997	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5R6	ENSG00000077420	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5S9	ENSG00000164124	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5U6	ENSG00000185798	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5V6	ENSG00000162148	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5W3	ENSG00000186666	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5Y6	ENSG00000183682	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z5Y7	ENSG00000112078	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z601	ENSG00000257008	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z602	ENSG00000187037	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z614	ENSG00000167208	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z624	ENSG00000143919	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z692	ENSG00000186567	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z695	ENSG00000133597	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z698	ENSG00000198369	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z699	ENSG00000166068	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6A9	ENSG00000186265	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6B0	ENSG00000123106	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6B7	ENSG00000196935	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6E9	ENSG00000122257	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6G3	ENSG00000103154	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6G8	ENSG00000185046	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6I5	ENSG00000186451	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6I6	ENSG00000186517	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6I8	ENSG00000181904	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6J0	ENSG00000154447	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6J2	ENSG00000161835	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6J4	ENSG00000146192	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6J6	ENSG00000171877	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6J8	ENSG00000118420	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6J9	ENSG00000182173	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6K1	ENSG00000177683	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6K3	ENSG00000188647	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6K4	ENSG00000198435	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6K5	ENSG00000242498	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6L0	ENSG00000167371	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6L1	ENSG00000205356	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6M1	ENSG00000136933	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6M2	ENSG00000165355	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6M3		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6M4	ENSG00000122085	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6R9	ENSG00000008197	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6V5	ENSG00000189007	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6W1	ENSG00000188800	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6W7	ENSG00000172404	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6Z6	ENSG00000100341	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z6Z7	ENSG00000086758	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z713	ENSG00000186352	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z736	ENSG00000068137	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z739		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z745	ENSG00000171495	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z769	ENSG00000175782	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z794	ENSG00000189182	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7A1	ENSG00000119397	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7A3	ENSG00000142544	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7A4	ENSG00000168297	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7B0	ENSG00000118407	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7B1	ENSG00000277161	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7B7	ENSG00000186458	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7B8	ENSG00000185982	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7C7	ENSG00000146857	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7C8	ENSG00000137413	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7D3	ENSG00000134258	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7E8	ENSG00000160714	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7F0	ENSG00000132680	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7F7	ENSG00000162910	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7G0	ENSG00000154175	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7G1	ENSG00000109684	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7G2	ENSG00000166569	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7G8	ENSG00000132549	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7H3	ENSG00000158428	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7H5	ENSG00000158604	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7H8	ENSG00000159111	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7J5	ENSG00000163530	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7J7	ENSG00000156959	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7J9	ENSG00000162545	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7K0	ENSG00000187118	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7K2	ENSG00000181444	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7K6	ENSG00000166582	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7L1	ENSG00000172716	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7L7	ENSG00000160445	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7L8	ENSG00000187479	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7L9	ENSG00000176371	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7M0	ENSG00000105429	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7M1	ENSG00000180264	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7M8	ENSG00000177191	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7M9	ENSG00000136542	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q7Z7N9	ENSG00000185475	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SE5	ENSG00000184672	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SE8	ENSG00000158806	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SE9	ENSG00000180628	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SF2	ENSG00000109586	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SG2	ENSG00000163126	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SG3	ENSG00000205916	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SG4		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q86SG5	ENSG00000184330	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SG7	ENSG00000185674	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SH2	ENSG00000182223	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SH4		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q86SI9	ENSG00000186493	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SJ2	ENSG00000139211	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SJ6	ENSG00000175065	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SK9	ENSG00000145284	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SM5	ENSG00000182170	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SM8	ENSG00000184350	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SP6	ENSG00000174948	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SQ0	ENSG00000144824	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SQ3		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q86SQ4	ENSG00000112414	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SQ6	ENSG00000197177	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SQ7	ENSG00000054282	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SQ9	ENSG00000117682	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SR1	ENSG00000164574	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SS6	ENSG00000170743	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SU0	ENSG00000145103	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SX3	ENSG00000185347	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SX6	ENSG00000182512	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86SY8		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q86SZ2	ENSG00000182400	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86T03	ENSG00000165782	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86T13	ENSG00000176435	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86T20	ENSG00000186577	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86T23		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q86T24	ENSG00000177485	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86T26	ENSG00000185873	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86T29	ENSG00000196458	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86T65	ENSG00000146122	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86T75		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
Q86T82	ENSG00000135913	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86T90	ENSG00000150477	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86T96	ENSG00000164197	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TA1	ENSG00000120162	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TB3	ENSG00000198796	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TB9	ENSG00000166889	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TC9	ENSG00000138347	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TD4	ENSG00000185739	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TE4	ENSG00000187398	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TG1	ENSG00000168890	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TG7	ENSG00000242265	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TH1	ENSG00000197859	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TI0	ENSG00000065882	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TI2	ENSG00000142002	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TI4	ENSG00000187260	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TJ2	ENSG00000173011	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TJ5	ENSG00000172006	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
Q86TL0	ENSG00000130734	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
